	tweet_id	tweet_text	label
3281	300933	En #RíoCuarto(#Córdoba-#Argentina)capáz recuerden mi tweeten el q le pedía a👇@ginesggarcia@carlavizzotti@msalnacionrevisar datos d#COVID19correspondientes al CHACOdía 8 de NOV. Y aunque no se quien d los citados, actuó al respecto, la diferencia se solucionó...1/4	non-personal_reports
2109	201603	Esto de verdad me asusta. Es un enemigo invisible. Ahora cualquier tosecita o dolor de garganta va a ser alarmante, así no tenga nada que ver	Self_reports
4248	100219	Matias Vargas dio positivo la semana pasada de coronavirus pero cómo tenía síntomas leves (dolor de cabeza y un poco de fiebre) no quiso preocupar a su familia, que ya tenía otros cuidados. Se encuentra en buen estado de ánimo, solo en su depto y con un poco de tos.	Lit-News_mentions
1350	108591	Expertos advierten que pérdida de olfato puede ser un síntoma precoz del #Covid-19 #Emol https://t.co/qXzyqiQay2 vía @emol	Lit-News_mentions
4281	101897	"Mañana comienza #CIVICANencasa en MayoNueva cita con la #Solidaridad y #ContextosPero antes, recordamos esta tribuna de Javier Aisa desde @EspacioRedo ""El coronavirus tensa Israel""https://t.co/XGlmedxTTi https://t.co/Qui2QN5zrE"	Lit-News_mentions
7940	105717	Conoce las recomendaciones para que estés protegido al momento de realizar un viaje en estos tiempo✈️ 🦠 Ver detalles &gt;&gt;https://t.co/5iWYNFvkLo #insouthmagazine #viajes #coronavirus #fridaymood	Lit-News_mentions
5443	109778	[ Un 19% de los adultos menores de 40 años que han tenido el coronavirus siguen sin encontrarse bien entre seis y ocho meses después de la infección, según un estudio de la U. de Zurich...Su síntoma más común es el cansancio, seguido por la dificultad para respirar. ]	Lit-News_mentions
5184	301731	"🤧 Todo proceso de #COVID19 es distinto, pero la fiebre puede durar hasta 15 días, con un pico en los días 5, 6 y 7🤧 Acetaminofén o ibuprofeno no ""curan"" el covid, pero sí pueden incidir en control de la fiebre: 1 gramo cada 4 o 6 horas, no más#5Abr https://t.co/lpJ4xbhoyg"	non-personal_reports
855	302336	@odavidbrizuela Muy ciertoHace unos días me dio un dolor MUSCULAR en la parte baja de la espalda y mi mamá le pregunto a una amiga enfermera que pastilla me recomendaba para aliviar el dolor y le dijo que eso era secuela de COVID-19 cuando a mi ni siquiera me a dado...ya se me quito el dolor😅	non-personal_reports
6851	301408	AHORA | @marianaArceo7 le dice a @jzarzap y @LEAdeportes que los primeros síntomas del COVID-19 los presentó en Barcelona. Fueron dolor de huesos, tos y fatiga. #HechosAM	non-personal_reports
252	304000	¿Sabías Que? En general, los síntomas principales de las infecciones por #COVID19 suelen ser: • Secreción y goteo nasal. • Tos. • Fatiga. • Dolor de garganta y de cabeza. • Fiebre. • Escalofríos y malestar general. • Dificultad para respirar (disnea)#QuédateEnCasa https://t.co/oIPLN7Vve0	Lit-News_mentions
433	301219	Amigos, no sé si fue por el karaoke que me aventé esta mañana o ya me dio el COVID-19 pero estoy afónica, y me duele mucho la gargantaaaa. https://t.co/5OSuWbI7mr	non-personal_reports
4261	109859	#Mundo | Acaba cuarentena de crucero en Japón; cientos tienen coronavirus  Aquí la información --&gt; https://t.co/ljCskd4s1F https://t.co/MmwvaFbBc9	Lit-News_mentions
4662	111427	Tras superar la Covid-19 los pacientes pueden verse lidiando todavía con estos síntomas: https://t.co/6ErUvyKTiT	Lit-News_mentions
2402	303858	@libre_mercado Siempre habrá contagiados, aún cuando la vacuna esté disponible se prevé que el virus mute, como hace la gripe u otros coronavirus. Imaginemos que hicieramos lo mismo con la gripe, o un costipado. Siempre habrá que hacer tests en todas partes hasta que haya 0 muertos?	non-personal_reports
2833	105086	Algunos estudios reportan que las embarazadas que se vacunan contra el covid-19 pueden transmitirle los anticuerpos a sus hijos, los expertos investigan cuán duradera podría ser esa protección https://t.co/CL32R1y8PI	Lit-News_mentions
5059	301551	"""Tienes un malestar en la garganta"":Tu paranoia por el coronavirus diciéndote que estás infectado y solo te quedan 4 dias..😂😭"	non-personal_reports
4433	109858	¡ATENCIÓN!|📣 😱 🔥Exjefes de la empresa Pfizer piden cancelar la vacuna del covid-19 por sus alarmantes efectos secundarios ¿Cuales son? ¡Aquí te los contamos!👇 https://t.co/OjkGoqjYcP | @miami_diario	Lit-News_mentions
9735	105878	@noticiAmerica @VeroLinaresC #SanamenteConElDoctorHuertaAquel que tuvo,fiebre,dolor de cabeza,diarrea,perdida de olfato y gusto, pero que no fue al hospital y lo combatió en casa, se dice que tuvo COVID-19 si tuvo hoy el virus,de aquí a 15 días puede ser seguir contagiando?o ya no contagia?	Lit-News_mentions
4339	110882	Dolores Delgado da positivo en covid-19 y sufre síntomas leves de la enfermedad https://t.co/SEBf57R1lr vía @epnacional	Lit-News_mentions
5594	111003	Químico utilizado en repelente para insectos podría neutralizar al coronavirusLee la nota aquí➡   https://t.co/mDzxTu8jK3 #Mundo https://t.co/LbJoCtqMeV	Lit-News_mentions
185	304330	Historia REAL 👇🏻en Ciego de Ávila , Morón: Hace unos cuantos días mi vecino tenía síntomas de COVID-19 y le hicieron las pruebas y le dio positivo pero estaba muy mal , así que lo llevaron el pasado viernes al hospital de Morón, allá fue con ventilador, 👇🏻	non-personal_reports
5374	202545	"""*Insinúan que María Patiño tiene el coronavirus porque tiene fiebre*  -María Patiño: """"No pasa nada, yo me aislo, ¿me puedo ir a casa?""""  ES QUE ES MARAVILLOSA #yoveosalvame https://t.co/GtQqZ9Qnzq"""	Self_reports
4029	304853	...patrulleros (...).-Casi todos andan calladitos con el hecho evidente de que la incidencia de COVID-19 ha subido por las marchas. ...(¿Por qué no van a reclamarle a su casa a Vizcarra por las vacunas, como hicieron con Beto?). Y le echan la culpa a estas salidas por...	non-personal_reports
6331	201220	"""Guasapeando"" con una amiga, me cuenta que vacunó a su hija de siete años; y ahora angustiados con su pareja, porque la cría tras empezar con mucha tos y fiebre, en urgencias le dijeron que dió positivo para Coronavirus."	Self_reports
2250	302409	No teníamos más que suficiente con el Coronavirus, que hace unos días vi una noticia por el movil de que existían unos mosquitos que llevan un virus mortal y que al parecer están por entrar por el norte de España, bueno pues leo ahora en twitter que en Sevilla han llegado o algo.	non-personal_reports
5156	111663	📽️ @gobiernodejunin || #Video : así detuvieron al acusado de prenderle fuego la camioneta a un verdulero con #COVID19 Nota completa acá 👇 @petreccapablo @BritosFabio  https://t.co/RkJQcf0Pfa	Lit-News_mentions
3223	101659	Al igual que otras enfermedades respiratorias el #COVID19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre. Puede ser más grave para algunas personas y puede provocar neumonía o dificultad respiratoria. https://t.co/LZCAuLpnpF	Lit-News_mentions
3191	110842	COVID-19 acelerará uso vehículos compartidos; demanda de seguros de Autos disminuirá ----&gt; https://t.co/FmUV1tArBv https://t.co/SlqdlItnaf	Lit-News_mentions
136	304764	@planwac yo no sé si sirve para el coronavirus pero para la gripe en mi casa se toma el té de: malojillo, oreganón poleo (estos 3 los tengo sembrados en mi casa), también si tengo le agrego jengibre, el limón al que le guste le agrega al final	non-personal_reports
8976	103419	"La fiscal Dolores Delgado no guarda cuarentena tras la comida con Florentino Pérez porque su PCR ""es negativa"" https://t.co/Ha8BrTWUEu via @NiusDiario"	Lit-News_mentions
7810	100993	Los monumentos y zonas turísticas de Italia, desiertos por «coronavirus» https://t.co/HO3ndxUw32 vía @ABC_Conocer	Lit-News_mentions
6153	103108	Según un estudio que se publica en « Cell Reports Medicine»➡️ https://t.co/mCHbXObEtf, la repuesta del sistema inmunológico de las personas con covid-19 puede depender de estos anticuerpos creados a coronavirus previoshttps://t.co/cj0TkKcpLF a través de @abc_es	Lit-News_mentions
3056	301425	#De Interés || Al igual que otras enfermedades respiratorias el #COVID19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre. Puede ser más grave para algunas personas y puede provocar neumonía o dificultad respiratoria. https://t.co/dj8wj0AU2Q	non-personal_reports
2752	111981	"Aquesta rata ho pagarà. ""El chiste de mal gusto de Sánchez: envía a Catalunya 1.714 miles de máscaras"" vía @elnacionalcat_e https://t.co/OK5xZQa6uM"	Lit-News_mentions
6596	301234	La neta a mi mamá y a mi hermano les dio #COVID19 y les recetarón esos 2 medicamentos y les izo mui bien ya q no tuvieron complicaciones drasticas  y a mi como no me dio la enfermedad me dieron #Ivermectrina como preventivo.	non-personal_reports
6187	110912	#podcast de Rafael Ramírez @RRamirezVE el tema del #COVID19 debe tratarse con responsabilidad.. el MADURISMO y sus inventos.. Escucha  en el siguiente enlace &gt;&gt;https://t.co/foQTZiq5Gn#1Abril#01Abr https://t.co/IOeyU7kDmG	Lit-News_mentions
6172	103797	#NotiFondas 📌 || (Vía @Mippcivzla)Conozca la batería de tratamientos para combatir el COVID-19 (+Atención)📍Lee más &gt;&gt;&gt;https://t.co/HgUdjWlNah https://t.co/mUpZ7XxFWC	Lit-News_mentions
2069	102605	#NACIONAL Ordena Sheinbaum cierre del 90% de establecimientos en CDMX por coronavirus https://t.co/07CGEFcrOB https://t.co/FNWRfR7tKk	Lit-News_mentions
3966	108282	Moises Naim: Conflictos por las migraciones | El futuro tras el coronavirus con @el_pais https://t.co/lO7ASdJYOJ	Lit-News_mentions
6547	110248	🟣Un análisis de los potenciales impactos del COVID-19 y las respuestas necesarias no pueden hacerse sin incorporar el enfoque de género, @GloManzotti, @PNUDLAC https://t.co/FRGyqB3IcU	Lit-News_mentions
7567	300174	@AdrianPimiento @josemdelpino Pero es #ElPeorGobiernoDeLaHistoria el que está haciendo unos méritos por la deficiente toma de decisiones... Se ha pedido hasta el cansancio #CuarentenaTOTALChile pero solo #ToqueDeQueda pensando que el #Covid19 es mala persona pero luego se volvera buena	non-personal_reports
2649	102933	¿Por qué el coronavirus produce la pérdida del olfato? https://t.co/9BfDfb7Wc1 https://t.co/FQZ0SY9dy8	Lit-News_mentions
8339	302202	Saben que estoy haciendo? Sentándome a estudiar Fisio por puro gusto. Será un mecanismo de defensa? Culpa? Mi cerebro engañándome con que va a haber una mesa en septiembre? No seeeee le estoy cantando i forget that you existed al coronavirus que se yo	non-personal_reports
626	109997	"""Uno de los primeros síntomas del #COVID19 es la pérdida del olfato: quiere decir que el #coronavirus tiene afectaciones neuronales. Una vida sexual satisfactoria ayuda a tener un cerebro saludable"": Dr. Arturo Contreras en #LaPrimeradeMVS por el 102.5 FM y @MVStvOficial"	Lit-News_mentions
5392	302154	No sé ustedes pero en mi particular cualquier dolor de garganta, dolor de cabeza, fiebre o congestión nasal que tenga, lo asocio de una vez cómo Covid-19 Debo de dejar de ser así.	non-personal_reports
9441	103107	Cada argentino de bien está acompañando el dolor de la familia por esta pérdida tremenda y evitable. Los sanos K vacunados abstenerse. Murió por coronavirus una joven de 22 años que esperó acostada en el piso por la falta de camas de terapia en Santa Fe - https://t.co/zg9zls4otK	Lit-News_mentions
4930	201102	@ovariocarito @frank15880 @Libertad_Ven18 A mi me dieron esos dolores muy fuertes, esta dando algo distinto al Covid19?	Self_reports
6099	102753	¡Con la mente puesta en la final! ✊'Richi' se puso a disposición de Bustos tras haber vencido al coronavirus. https://t.co/r1nzfuxca9	Lit-News_mentions
3368	202294	Yo debería estar perreando todos estos álbumes en la ky mientras me tomo un duende, maldito coronavirus me tenés harta	Self_reports
1243	103891	ATENCIÓN - 2 ofertas de distintos países para Fidel Martínez: el #coronavirus las arruinó https://t.co/fbzmKqHAkD #BSC https://t.co/cSlEXj2U84	Lit-News_mentions
3898	101889	#Coronavirus | Suman 19 casos de Covid 19 en Jalisco y 4 fallecimientosMás detalles 👉 https://t.co/0VWgMLdHDT https://t.co/V1kvaKFL7i	Lit-News_mentions
3179	108942	Describen un nuevo síntoma del coronavirus: dolor e hinchazón de testículos y daño de la fertilidad - https://t.co/t4rXLd9WGS	Lit-News_mentions
1837	200319	Bueno amigos me tocará irme a trabajar pidiendo cola así que si el coronavirus no me mata tal vez lo haga la delincuencia. Besitos.	Self_reports
5804	110024	El #negocio de la #ventadedatos en aplicaciones dirigidas al público #infantil en época de #COVID19 https://t.co/xrCyC5sX9y vía @abc_es  #privacidad https://t.co/PFkfvxEITc	Lit-News_mentions
6706	102410	#Pehuajó #COVID19 Zurro expresó su dolor tras confirmar el primer fallecido en Pehuajó https://t.co/oRgVkR5Au0	Lit-News_mentions
2233	103296	¡ATENTOS! Confirman que cinco tigres y tres leones de un zoológico en el Bronx dieron positivo por COVID-19 #27Abril #Venezuela  https://t.co/mAIOQmwGDN	Lit-News_mentions
5600	304319	Si tiene fiebre, tos y dificultad para respirar, solicite atención médica a tiempo #Coronavirus #16Mar #QuedateEnLaCasa	non-personal_reports
695	111811	"🌿#Formosa: En los últimos días comenzó el boom del eucalipto en las redes sociales y algunas personas han aprovechado para venderlas o regalarlas. &gt;En esta nota de #NEAHOY te contamos la ""fiebre"" del eucalipto 👇#RemediosCaseros #COVID19https://t.co/ywnxEQhuc9"	Lit-News_mentions
2310	110142	Muchas personas piensan que existe el riesgo de contraer #COVID19 al tocar alimentos o envases, ¿qué tan cierto es esto? Descúbrelo aquí. https://t.co/ZoCzabfLkr https://t.co/GsKkTjEXmm	Lit-News_mentions
622	304486	Ysi todos cuidate coronavirus,coronavirus y la mogolica viene a tener conjuntivitis.. no pero si a mi me cargaron 7272892 elefantes juntos	Self_reports
4805	203134	Casi estuve por ir para que me infresaran por sospecha de coronavirus estaba en la frontera y hace 4 dias que estaba con fiebre dolor de cabesa en fin ya estaba asustado por suerte ya se me esta pasando @desayunos12	Self_reports
4681	304864	@marcar71 Si a todos los que diagnostican con covid-19 los tratan como a un conocido, entiendo por qué se están llenando con hospitalizados, el reposo no es un tratamiento para alguien enfermo de covid-19, si le hubieran recetado medicamentos preventivos no hubiese llegado a eso... 🤔	non-personal_reports
7933	201103	Ole la democracia, como no me gusta como gobierna mi contrincante tengo el derecho de hacer un golpe de estado, meter a la cárcel a todo cristo, fusilar a los que no caben , y no dejar votar más que total se hace lo que yo quiero y basta. Y Casado corriendose de gusto 🤮🤮🤮🤮	Self_reports
2922	111955	LosAndes | Dolor en la esfera política por la muerte del sacerdote “Bachi” por coronavirus https://t.co/5pwmdIyrit https://t.co/iJta6Ny0rN	Lit-News_mentions
5804	102169	La noble campaña para ayudar a albergues de perros y gatos en Lima (vía @vanessacruzadoa) https://t.co/4OpbNNr8RU	Lit-News_mentions
702	108798	Estudio revela porqué pacientes de COVID-19 pierden el sentido del olfato https://t.co/CCy1bi23kV a través de @DiarioGaceta	Lit-News_mentions
5463	111575	Esto de perder el olfato y el gusto porque tengo el COVID-19 es lo que peor llevo tio, CUANDO COÑO ME VA A VOLVER EL PUTO OLFATO Y EL PUTO GUSTO OSTIA!!!!	Self_reports
2908	105285	El número de muertos por el incendio de un hospital dedicado al tratamiento de pacientes aislados de covid-19 en la ciudad de Nasiriya, en el sur de Irak, aumentó a 92, según fuentes oficiales. https://t.co/maZPTCEGiY	Lit-News_mentions
5279	101769	Cómo distinguir el dolor de cabeza que mejor encaja con la covid-19 https://t.co/nKsfbbHCfB #PRL #covid19 #cefalea	Lit-News_mentions
5108	112240	El 90% de los pacientes de COVID-19 con anosmia recuperan el olfato antes de 60 días https://t.co/h2ozmIXg4M	Lit-News_mentions
3867	303984	Síntomas de cuarentena 05/04/2020:Dolor muscularOjos cansadosNo acomodarse el peloSueños flasheros por las nochesCreer que un dj en vivo de instagram es una fiesta.........#Covid19 #ModoCuarentena @VivireNuevaCba	Lit-News_mentions
9926	100007	Tras vencer al coronavirus, el saxofonista Vincent Herring grabó “Preaching to the Choir”, un álbum rebosante de canciones optimistas buscando alegrar el espíritu en estos días de tanta angustia. Disfrute  de  “Old Devil Moon” (Burton Lane, 1947) https://t.co/o3nauOvTZj	Lit-News_mentions
5295	103722	📌📊Los datos que nos deja este viernes el #coronavirus en #NavarraMás detalles en la web👇▶️https://t.co/HDFvR6DuYm vía @SERnavarra https://t.co/NXpAlhO1Hf	Lit-News_mentions
2720	201364	RESUMIENDO:NO me creo que ningún otro científico en el mundo se diera cuenta de que ese motivo “PRRAR” NO cuadraba ahí.NO me creo que NO vieran que otro coronavirus animal, el del gato, con el que se han realizado tantos experimentos, lo tenía. Sencillamente, NO me lo creo. https://t.co/iNlVHexbr2	Self_reports
9866	301391	Desde en la mañana desperté con náuseas, vómito y dolor de cabeza. Creo que ahora sí tengo coronavirus o cáncer de cabeza.	non-personal_reports
1869	101846	Investigación ratifica que los mosquitos no transmiten la COVID-19 https://t.co/FQHM8n6aK7 https://t.co/7NzGxOV2sf	Lit-News_mentions
3570	108239	🌡 Antes de venir al cole nos aseguraremos diariamente de no tener fiebre ni presentar ningún síntoma compatible con la COVID-19 (fiebre, tos y sensación de falta de aire son los más comunes). 👉🏻Para más info, haz clic en el enlace https://t.co/Ks6K8Oo4DY #AulaSegura https://t.co/wEIPcz822Y	Lit-News_mentions
3164	203299	"CTM: ""yo no sé a qué hora vamos a ir porque en la mañana tengo que ir con los dos autos a un funeral que me contrataron. Una amiga de una amiga de mi hijastra que murió de coronavirus lolita"""	Self_reports
3578	200345	Los síntomas de COVID-19 pueden incluir tos, fiebre, problemas de respiración, dolor de garganta, secreción nasal, dolor muscular, vómito, diarrea, dolor de cabeza o pérdida del gusto u olfato. Quédese en casa si está enfermo. #miércolesdebienestar https://t.co/jUJ0XgYdRQ	Self_reports
1746	304123	El 16 de marzo ha sido el día de mi bendición y mi maldición, coronavirus, aeropuertos, cancelar o no el vuelo... pasas que cosas	non-personal_reports
693	304172	Me fui bajo lluvia para buscar para hacer choripan y bueno si me agarra fiebre no es por coronavirus, ojo😂	Self_reports
5007	111192	Te ofrecemos soluciones en cámaras térmicas para la detección de fiebre. Contactanos!....#salud #medicina #covid19 #tecnologia #soluciones #solucion https://t.co/EbqbQtyeKc	Lit-News_mentions
4563	111638	Pacientes con COVID-19 tratados con ivermectina presentan períodos de fiebre más cortos: estudio  https://t.co/MJzsw1MOyk	Lit-News_mentions
6444	301982	Las #terrazas NO son 'santuarios' exentos de #coronavirus. Si no estás comiendo o bebiendo, póntela. ¡Y por supuesto, siempre que un camarero venga a atenderte!Cartel en un café de mi barrio 👍⬇️ https://t.co/FhehaVVyqj	non-personal_reports
5254	108716	Si tienes algunos de los siguientes síntomas: fiebre, malestar general, tos con flemas, dolor de garganta, malestar estomacal, pérdida del gusto o el olfato, podría ser #COVID19. ¡No pierdas tiempo! Acude a tu unidad monitora. Consulta cuáles son en: https://t.co/QhWYKo9tby https://t.co/PD0fGw1Gga	Lit-News_mentions
2526	110400	Amiga de 50 años tuvo Coronavirus leve, sin fiebre, sin tos, sin pérdida de olfato y gusto,  dolor en el cuerpo y poco mas, pero le dejó de regalito una cardiopatía.No sé. Fíjate...	Lit-News_mentions
3060	108793	holita #NBAxESPN #islatentaciones6 #CarrioConLanata #FestivalPais #CHANYEOL #coronavirus #isladelastentaciones6 #12Octubre #mimascarafavoritaes #nomasciclistasmuertos #โบ๊ะบ๊ะขยะสังคม #contravientoymarea #หนังวิปลาส #enacional https://t.co/v3nuKHDUcF	Lit-News_mentions
9831	301768	Hoy en un avión llegó un pasajero con tos y fiebre... Bienvenido a Uruguay Coronavirus, querés un mate?	non-personal_reports
3084	105570	👍 Buenas noticias en el @realmadrid, el serbio @LukaJovic_ está de regreso en los entrenamientos 👏.➡️ https://t.co/hxwK3hPaqg#LaLiga #RealMadrid #Coronavirus https://t.co/88JJDn2h5x	Lit-News_mentions
3602	304194	@MahfudNay @gorka_orive 1/2 En el eje vertical aparecen varias enfermedades (meningitis, fiebre tifoidea, covid19...), y en el eje de las X hay una línea temporal. Una línea vincula el tiempo desde que se descubre el patógeno asociado a la enfermedad y el tiempo que tardan en sacar la vacuna en EEUU.	non-personal_reports
1581	108455	⁦@realDonaldTrump⁩ tiene fiebre (poca), congestión y tos, reporta ⁦@nytimes⁩...  https://t.co/sXB7Yx0qOm	Lit-News_mentions
9639	102017	#EspecialCoronavirus | La desaparición brusca del olfato y del gusto o alteraciones de la calidad del olfato se presentan como síntomas asociados a infección #COVID19 https://t.co/jHuJL4Ycsb https://t.co/EsKks5sTMz	Lit-News_mentions
2506	110700	Investigadores de la Universidad del Sur de California (EE.UU.) han determinado el orden probable en el que aparecen los primeros síntomas de covid-19: fiebre, tos, dolor muscular, náuseas y/o vómitos y, finalmente, diarrea. https://t.co/hFmX5fvlrk	Lit-News_mentions
6945	100964	¿Por qué no te has vacunado contra el covid-19? Mitos y pensamientos equivocados sobre la vacuna - Coronavirus: Realidad vs. ficción con Dr. Elmer Huerta - https://t.co/zWRDJhgPt4 https://t.co/EmuLipnTSc	Lit-News_mentions
115	110272	RESEÑA2020: LA PANDEMIA DEL CAPITALISMO GLOBALUna mirada de conjunto y profunda de los aspectos sociopolíticos de la crisis de la #COVID19.https://t.co/9WOggwXafLSe puede descargar el LIBRO en https://t.co/28Xk1vxWa1Junto con @JohnCajasGuijar contribuímos con un artículo. https://t.co/R6mbIG77yi	Lit-News_mentions
5471	102836	Fabricio Bustos, segundo caso de Covid-19 en Independiente https://t.co/AADPnprSCe https://t.co/C026aI6cbT	Lit-News_mentions
3293	300824	Voy a escribir un disparate pero estoy furiosa. Merecen tener toditos coronavirus y que la pasen muy mal! Responsables directos de la suba de casos. Les haría firmar una declaración jurada que renuncian al CTI en caso de necesitarlos!!	non-personal_reports
6256	300548	"""En tiempo, pero de acuerdo con unos yo soy ciego o merezco ciertos rótulos: El Hijo diputado habla a la Fox News que es pró-trump que dió positivo el """"teste del Coronavirus"""" a Bolsonaro, ahí viene uno del gobierno desmentir eso. Que peleen con el hijo, carajo!"""	non-personal_reports
6832	105771	Día 11 - sigue fiebre malestar tosDía 12 - fiebre pero con patrón de subir cada 8 y ya baja con pastilla Día 13 - se fue la fiebre, tos poco, cansancioDía 14 - no volvió la fiebre, poca tos y recuperando energíasTe venceré #COVID19 con fe en Dios y mi familia!	Lit-News_mentions
9750	105356	@JordiFlynn @Judithsoyyo1 @helvetico2 @carmenvivomivid @gemmspp @VScienco @EnricBernedaBen @anarkristo @Random_Dragon @MoChao33 @ej_molina_c @MariaJe45669909 @Jajaja69709622 @jbarrios107 @anticlo2 @100cia_ @SachaStn @ngelBla79705027 @CentroMdicoPon1 @JuanGrvas @badalonero @ldu2004 @iPodMusica @crisis_historia @bitxubitxu @ElCoreanoGay @AndreasKaIcker @BK1_wazing @MatiMatarredona @A_Corrales_1020 @AndresS18777245 @Nestor2311Reyes @alegreppy @Hondoncity @shapirowilks @FerFrias @Tabbygraycat @PunkiSantxez @Candelaenlaluna @NightHowl11 @JonatanRV79 @AndresJ777 @vicgagliardi @no_tontos @aprobandomates @ari_arifu @cepelin10 @exememexe @PericoAFuego @Jartitameteneis Sería la guinda https://t.co/3R2HzG9Coi	Lit-News_mentions
3134	111215	Gobierno y movimientos sociales refuerzan el despliegue en los barrios | vía @eldestapeweb #QuéMeContas📻FM107.3 AM1050 https://t.co/inEGn3QOg0https://t.co/auYWjzoo8o	Lit-News_mentions
6545	110262	El endocrino Antonio Gippini analiza los cambios de hábitos alimentarios por el Covid-19 https://t.co/pAuk5Lg7xm vía @LaRegion	Lit-News_mentions
6270	304537	Escuchar a Cirio decir que porque toma suplementos y hace actividad física no le agarra coronavirus AY DIOOOOOOOOOS. Deci la verdad flaca, no vivis con el viejo verde de tu marido. La gente la escucha y se puede pensar que por ser saludable no se contagia.	non-personal_reports
3148	104381	@NEORAM27 @jorgeariasrec70 Tú puedes evitar el  Sida siendo fiel a tu pareja, pero aunque seas un ejemplo de santidad solo con respirar puedes contagiarte con el coronavirus	Lit-News_mentions
475	110127	👉🏻El coronavirus no existe, afirmó el secretario General de la Unión de Comerciantes en Puestos Fijos y Semifijos en Ciudad Victoria Juan Suárez Godoy.#CdVictoria #Tamaulipas ⬇⬇https://t.co/CMY44KgUSe https://t.co/CvD6QCZ2Rl	Lit-News_mentions
8736	300099	"@gonzo_blogger @saraymate Pues claro que los respiradores matan a un contagiado por #coronavirus. SI ES DE CAJÓN:El virus llega a los pulmones, provocando una infección e ""INFLAMACIÓN"" pulmonar que dificulta respirar, pues chocan con las costillas. Si metes más oxígeno es contraproducente, yaSigue ⬇️"	non-personal_reports
4152	303318	#BuenDomingoA LA RATA MAYOR, LE DIERON UN MICROFONO Y EN SU LENGUAJE HEDIONDO Y NAUSEABUNDO, RELATO EXPERIENCIAS CLOACALES.Y COMO SIEMPRE CON SU VOCABULARIO PROSTIBULAR.La crítica de Mujica a Laura Raffo: “¡Las pelotas el Montevideo olvidado!”.#Covid19Uruguay #Covid19 #Co…	non-personal_reports
6068	103184	"Luego de dar positivo al test de coronavirus, #Susana Giménez fue ingresada al Sanatorio #Cantegril de Maldonado por tener fuertes dolores debido a la enfermedad: ""Saturo muy bien de oxígeno, pero tengo un dolor de cuerpo horrible. No puedo hablar"", manifestó la diva. https://t.co/vjHUz6QFqu"	Lit-News_mentions
3988	300657	Que he visto un meme y me he reído tanto que me he atragantado con mi propia saliva y he tosido como si tuviera 500 coronavirus diferentes? Si soy.	non-personal_reports
1492	109538	#Internacionales | La Unión Europea autorizó el uso de remdesivir en pacientes con #COVID19. El bloque habilitó de manera provisoria la comercialización de la droga antiviral después de la aprobación de la Agencia Europea de Medicamentos. https://t.co/DFcFsi9Zb2	Lit-News_mentions
8858	102042	"Una genia: Flor Vigna mostró en un video cómo le realizaron el hisopado de coronavirus. ""Lloro, pero no de dolor"", dijo la actriz y bailarina quien había estado como invitada en ""PH Podemos hablar"" días antes de que su conductor, Andy Kusnetzoff, diera positivo de Covid-19. https://t.co/7Q19t2JeO4"	Lit-News_mentions
8883	105320	SUPER #VirusChino -&gt;MADE IN CHINA comuni$ta =&gt;Si hubo experimentos con murciélagos y coronavirus en 2015 https://t.co/xNMCIkbF4d #SOSVenezuela #ResistenciaVzla @NTN24 @abc_es @HRW @elnuevoherald @marcorubio @vox_es @beatrizbecerrab @hermanntertsch @jairbolsonaro @repubblica	Lit-News_mentions
9916	103249	"Crecen las consultas para dejar la Ciudad: ¿puede el coronavirus tener el efecto ""éxodo"" de la fiebre amarilla? - https://t.co/PFe6NYpu5v"	Lit-News_mentions
2729	101629	El doloroso relato de Cristián de la Fuente tras muerte de ser querido por Covid-19 https://t.co/NJdlUbppPZ	Lit-News_mentions
1873	104537	#PrevenciónIGSS | Conoce el uso correcto de la mascarilla. El #IGSS te recomienda utilizarla si estás tosiendo o estornudando con frecuencia. Infórmate sobre el #Covid19 #Coronavirus ► https://t.co/WQtyg5skx7 https://t.co/GO5lvYdxKP	Lit-News_mentions
5483	300811	Al igual que otras enfermedades respiratorias el #COVID19 puede causar síntomas leves como: secreción nasal, dolor de garganta, tos y fiebre. Puede ser más grave para algunas personas y puede provocar neumonía o dificultad respiratoria. https://t.co/zos6TCryBY	non-personal_reports
5759	200522	hoy m va a dar la tos y m va a mirar todo el mundo mal porq se va a pensar q tengo el coronavirus y no mola😼	Self_reports
1055	109024	⚾️ | #Beisbol ¡POSITIVO! 😷💉Un pelotero de ligas menores de los Medias Rojas de Boston dio positivo de coronavirus, lo que derivó en que el club cerrara su complejo de entrenamientos en Fort Myers, Florida. https://t.co/jrkBhi2vx9	Lit-News_mentions
3389	304435	Tengo tos, poca voz y me duele mucho la garganta. Las gordas me preguntaron si tenía coronavirus. Y emilia le pregunto a mi vieja si yo iba a estar bien. 😳	Self_reports
2150	200820	Yo: Enamorándome de alguien que no me boludea, me trata bien, no es tóxico y juega jueguitos conmigo2020:	Self_reports
5168	105817	Covid-19 es una enfermedad respiratoria altamente infecciosa causada x un nuevo tipo d coronavirus. Las personas infectadas pueden no mostrar signos d la enfermedad, otras pueden desarrollar síntomas como fiebre tos falta d aliento y dolor d garganta💖👉 #DonarPlasmaSalvaVidas https://t.co/jmOtlL59k1	Lit-News_mentions
