	id	Tweet	Claim	Stance	Premise
1756	1292648886977273856	@Alyssa_Milano Why wear a mask, if you got this flu then it just proves even more that masks don't work.  Maybe it's just karma..	face masks	AGAINST	1
1757	1263848377734836238	Our libraries may be closed , but our online library services are still available 24/7 including eBooks, eMagazines, eAudio, eNewspapers and Encyclopaedia Britannica. Access all our digital library services at	stay at home orders	NONE	0
1758	1283021479693746176	@GeorgeTakei @sarahcpr That’s my deranged story and I’m sticking with it.  Delusion is the new reality.	face masks	NONE	0
1759	1251965128183959552	@MSNBC So, you've successfully brainwashed 60% of the voters to think Covid-19 is much worse than it's proving to be.	stay at home orders	AGAINST	1
1760	1345673909652365315	@NEUnion @Parents_Utd Please know many who are voiceless are behind you. Parents and children are being put in danger too. @UKLabour should hang their heads in shame.	school closures	FAVOR	1
1761	1303054471468122114	@LegalizeitLala @RachelleManios When your actions infringe on the rights of others - that is when your freedom stops.  over your nose and mouth.  by keeping 2 meters apart. Think of it this way: “the needs of the many outweigh the needs of the few.”	face masks	AGAINST	1
1762	1287337411295375361	This time it is an opportunity to redo and reform our educational pathways. At the moment digital platform is the only saviour. Don’t deny that to our children  @imBhupendrasinh @HRDMinistry @DrRPNishank @vijayrupanibjp	school closures	FAVOR	0
1763	1285748242580271104	Anyone else feel that having to choose between jeopardizing either your children’s physical health or their mental health is just a tad Sofie’s Choice-y?	school closures	FAVOR	1
1764	1292480338892128256	tmo with  So many feelings as I troll class pics of teachers whose countries have  under control.   Catch up on e 1-9 to be ready for  LIVE where we'll explore all of that through a  lens.	school closures	NONE	0
1765	1277465834580070400	@realDonaldTrump @VP @nytimesbooks . @senatemajldr say   @cenkuygur @AnaKasparian @JayarJackson @johniadarola @jimmy_dore @miserablelib @RonPlacone @SamSeder @KyleKulinski @HumanistReport @TRNshow @angela_rye @VanJones68 @marclamonthill @AOC @IlhanMN @dpakman	face masks	NONE	0
1766	1284512231561060352	Amazon is offering $10 off a purchase of $25 or more of select Bic products.  Items include pens, obviously, but also white out, dry erase board markers and more.  Check our post for the promo's link.	school closures	NONE	0
1767	1282982429033140230	Presumably, people supporting  are also against other forms of government 'coercion'.     and the very popular  should also be trending...	face masks	NONE	0
1768	1377437910555787269	You do know they’re holding Canadian citizens against their free will in government internment camps, right? Just 2 weeks to flatten the curve.    @onpoli  @fordnation @JustinTrudeau	stay at home orders	FAVOR	1
1769	1260290420149334016	@DeAnna4Congress   bad LA &amp; LA County are filled with liberals who WANT to be told to stay home. These cities/counties are going to bankrupt themselves and it’s what they deserve. I’m glad I live in another county, I didn’t even have to wear a mask today.	stay at home orders	AGAINST	1
1770	1275206045485301760	⭐️ Today Monday June 22 at 5:30pm PST  ⭐️ Discussion on Facebook Live and YouTube regarding a model for  with an  focus with @ravelarlasalle and @ACSAwes ✨ @OrendaEd	school closures	NONE	0
1771	1300856345344774144	Score again: sandwich shop in Roseville: walked in with no mask, not a word! Are people catching on? If so? Why so many still complying?	face masks	FAVOR	0
1772	1287435260049805312	If there are no teachers then there are no doctors to save the world. What's your say on this? @CMOGuj @PMOIndia @imBhupendrasinh @HRDMinistry @vijayrupanibjp	school closures	NONE	0
1773	1301423197678710785	If the masking of Britain was effective, influenza (which is a respiratory virus) would surely also have decreased wouldnt it?... but it hasnt has it... so masks are pointless arent they?  Covid is dying out of its own accord.	face masks	AGAINST	1
1774	1294297710460391424	How do you prepare your child for how different things will be in school when you don't even know yourself? They know about masks and social distancing, but what about the rest?	school closures	FAVOR	1
1775	1287399539851145224	@Tges_Official  Education is an evolving process. Nobody has the correct answers. But together we can look for the correct questions to pose which may lead us us to right answers.  @CMOGuj  @imBhupendrasinh  @PMOIndia  @Vijayrupanibjp	school closures	NONE	0
1776	1373634258003243012	More than 6½ million people are stalked every year (4.5 million women and 2.1 million men). Our  series uses your words so that survivors are shaping the narrative around abuse and trauma.	face masks	NONE	0
1777	1279513302666600448	@OregonGovBrown I urge all Oregonians to refuse this illegal mandate. No evidence or data exists which supports the effectiveness of wearing a piece of cloth to prevent a virus. Wake up people.	face masks	AGAINST	1
1778	1258695067692343296	Sheeple listen up. These numbers highlighted is the monthly death toll of 2018. Every single month people die in their 10s of thousands so yes I'm OK with 32000 people having died this year. Absolute 🍩's.	stay at home orders	AGAINST	1
1779	1279784551896801282	@WFTV This is what happens in @realDonaldTrump fascist dictatorship ...do we need 4 more years ?   you  just do it..    do you feel me?	face masks	NONE	0
1780	1289962343816990722	Putting complex public health decisions in the hands of local education administrators is ignorant &amp; deadly	school closures	FAVOR	0
1781	1242352185796689920	Life and death is in Allah's hands..take the necessary precautions but don't penic, don't overreact.. This calamity will pass soon in shaa Allah, and what remains is how we reacted..	stay at home orders	NONE	0
1782	1287310354922401792	@Tges_Official What about the loss of learning for our kids? Who’s going to justify that to them when they need to make it in life later?   @imBhupendrasinh @CMOGuj @vijayrupanibjp	school closures	AGAINST	1
1783	1366105794664538113	Whatever happened to the massive surge in Covid cases/deaths “experts” predicted after the Super Bowl celebration in Tampa???	stay at home orders	NONE	1
1784	1287312883894767617	We have farmers and businessmen committing suicide due to debt. Do u want teachers in debt too?Teachers have bought computers on EMI to teach in online classes.  Don’t play with their future.    @PMOIndia  @imBhupendrasinh @vijayrupanibjp @CMOGuj	school closures	NONE	0
1785	1296899876786180097	Gym class will look different this fall w/ guidelines.  Free, on-demand  media will help you build  minutes into the K-5  day:   WATCH:  🧘‍♀️🤸‍♂️👟   @PatriotsPE @tigers_pe @DPMiller7 @NYSAHPERD @IthacaNYSchools @nysut	school closures	NONE	0
1786	1242480163780202496	What about these lives? @narendramodi @PMOIndia @indiatvnews @ABPNews @LogicalIndians @IndianExpress @htTweets	stay at home orders	NONE	0
1787	1252861329892769792	Do you know anyone who died from lack of medical attention due to the cancellation of elective surgeries.Even if that person was labeled covid victim and you have proof of medical history. You are entitled to a lump sum please call your lawyer	stay at home orders	AGAINST	1
1788	1247577303103741955	@10DowningStreet This surely has to be the most promising bit of data yet?  Are we seeing the start of cases leveling out because most, and I mean most, people are following the rules to  ?  It's no way near the end but if we continue to  we can beat this shit	stay at home orders	FAVOR	1
1789	1367320657650798596	following  related closures has raised myriad of questions for school authorities on how to prioritise safety &amp; health, ensuring students are equipped with safety measures before they resume studies!  training in Dehradun schools is much needed!	school closures	FAVOR	1
1790	1283402311180722178	Why are we not listening to doctors and scientists?   Because being mildly inconvenienced is too much.  Because it is culturally acceptable to not give a shit about fellow humans.   I refuse. Listen to professionals, not this administration.	face masks	FAVOR	0
1791	1281245133737000960	Effect...”.“The health and safety of our staff, our students and our community must come before politics. ...”  @DHSCgovuk @usedgov @BetsyDeVosED @realDonaldTrump	school closures	FAVOR	0
1792	1315003435360514048	@d1Vinman Thank you! I could watch this every day on a billboard that resides on every corner! Thank you for being on the front line. You are heroic!	face masks	NONE	0
1793	1246532506431549441	@ryanstruyk  capture at 2000 frames per second by an MIT scientist shows that a human sneeze can travel upto 26 feet.  Each sneeze contains 40,000 droplets and millions of virus particles.	face masks	FAVOR	1
1794	1261617743624839169	@Fchurii @citizentvkenya @Fchurii it good the situations to remain the way its is because of vulnerability of grandparents and our relatives who live with chronic illness For strong immunity people should take more fruits and vegetable	stay at home orders	NONE	1
1795	1488952139594489856	Calling Kansas teachers! What is it like to teach in Kansas? Teachers-current, retired, former: fill out our anonymous survey  Share with other educators. To  we 𝙢𝙪𝙨𝙩 hear your voices.	school closures	NONE	0
1796	1255835738542870528	@Concealcarrygrl @NoodleSparklez The lock down is to prevent people from spreading this “virus”...same reason we’re told to wear masks, you know like the one you’re wearing in your pic. 🤦🏼‍♂️ You want to be a rebel start buy not wearing the mask...  is over!!! I’m fucking done!	stay at home orders	AGAINST	1
1797	1310951012019171335	@OlivingstonTV Absolutely @OlivingstonTV . I took this virus seriously since day 1 ish. I also spread the word to everyone to continue   . I hope you enjoy your special day Otis.🎁🧁🎂. Also, I want you, @OvermyerTV &amp; everyone in @CBSNewYork to please stay safe.	face masks	FAVOR	0
1798	1348973190966599680	Since when did the GOP become so stupid and selfish?    get well to those infected by these morons! @RepNancyMace and now others!	face masks	FAVOR	0
1799	1287314314043351040	@Tges_Official  Children wanting to learn - check Teachers wanting to teach - check Safe online tools for teaching available - check Government support -NIL    @HRDMinistry	school closures	NONE	0
1800	1338496714832015361	I work online in an educational capacity with clients of a range of ages. Since September, I have been noting when clients become unwell, and what symptoms they display.	school closures	NONE	0
1801	1296222292834267138	As kids start to head back to class, think about how you will fill their out of school hours to keep them entertained, inspired, and engaged so you can get some work done.	school closures	NONE	0
1802	1417525741944770561	@PoliticsForAlI @theipaper Covid case and hospital admissions were 'soaring' before masks and social distancing came to an end yesterday!   96 deaths and however many new 'cases' didn't all happen in a day! 🤦🏻‍♀️	face masks	AGAINST	1
1803	1283182427058442240	Our front-line doctors and nurses wear face-masks for excess of twelve hour shifts; meanwhile Tracy from Castleford is whinging about masks being physically uncomfortable for an hour around a ventilated supermarket, once a week. Pathetic.  Wear. A. Mask. 😷	face masks	FAVOR	1
1804	1425599275426361346	@GovBillLee is a failure. He should join @RonDeSantisFL and @GregAbbott_TX and be tried for genocide!	face masks	NONE	0
1805	1283471097741049856	@MattFinkes So what you're saying is, double down on our pushback because it is effective. Got it, no problem.	face masks	AGAINST	0
1806	1287331819377975297	In the pandemic resulting in work from home, there’s almost Nil road travel. Can we stop paying Road Taxes. Or why pay full tax when we are not availing the services?  @RyanChadha @shwesharan @ravive	school closures	NONE	0
1807	1363288520870277120	@KncunhaCunha I Feel your pain. I am sorry for your loss and condolences. 🙏 My mother in law is in ICU now fighting for her life due to Covid19. Very stressful for the family not be able to visit and care for her! 😥	face masks	NONE	0
1808	1296895694926753806	107 Laura St, Dundee, FL 33838 Price Reduced Commercial Lot 0.2 acres | $125,000 For more information, contact our office at (863) 294-6773	stay at home orders	NONE	0
1809	1322622134502514688	If Borris really wanted to make it so we could be with our families at christmas like he said he would  which would also make it less hard on students who are struggling and have been continuously ignored by the government for	school closures	NONE	1
1810	1253914561931096073	It is important to observe your co-employees' working circumstances.  This allows you to take  precautionary steps.	stay at home orders	NONE	0
1811	1366449755249803264	Each time Matt Wancock™ says something ...is the RIGHT THING TO DO... we can be sure it is absolutely the WRONG THING TO DO.	school closures	NONE	0
1812	1312053888372158469	If we can’t protect the president, how the heck are we supposed to be able to protect students and teachers?   only!	school closures	FAVOR	1
1813	1267916770721050624	Sounds like it's time to write to the Speaker to demand that his arrangements allow for all constituents to be represented by their MPs, even when they have to  Since it's the Speaker who decides these arrangements	stay at home orders	NONE	0
1814	1313233254678368256	@talkRADIO What did he expect? What did any of them expect? After the fear mongering campaign they have pushed on population half of them are not going there out of fear while another half as a protest.	face masks	AGAINST	0
1815	1355063205832355840	With school closures being extended, we have added a Virtual Classroom February Timetable! There is a special Valentine's session available for a limited time only, register for your free tickets now:	school closures	NONE	0
1816	1259525246287319040	@SkyNews @MPFed Left Wing annoyed Right wing businesses wanting  annoyed Police annoyed  believers annoyed  ummm we are in a quandry	stay at home orders	NONE	0
1817	1250786885279952897	This phase will pass soon and good days will arrive. Until then stay safe, stay healthy!       @incredibleindia @MyGovNagaland @tournagaland17 @prahladspatel	stay at home orders	NONE	0
1818	1287320760697069568	@Tges_Official India is a democratic country.There was no consensus from parents whether they want to pay for online classes.Govt unilaterally decided to make online education free.    @PMOIndia @narendramodi @imBhupendrasinh @vijayrupanibjp @CMOGuj	school closures	NONE	0
1819	1262402704325906436	@FilomenaTassi @JustinTrudeau If your self employed or small business owner you have to get back to work or file bankruptcy on existing business and get on with your life. The govt is not going to save you. You have to save yourself @fordnation @CPC_HQ	stay at home orders	AGAINST	0
1820	1289926234449690627	The government will NEVER  completely.  Ever.  If it does end completely, it'll be bc  ended it irrespective of govt permission.  Deep down, we all know that.  It's time we admitted it.	stay at home orders	NONE	0
1821	1288064667764633600	I won't be sending my kids back to any school until there's a vaccine. Donald Trump is willing to kill your children, their teachers, and everyone for the sake of the economy. Sure, go ahead  but know this, COVID is out of control,	school closures	FAVOR	1
1822	1341179625594974208	@thelinecanada You guys sign a contract with @georgesoros? Keep doing @thelinecanada for 100$ membership and your exclusive membershipped rallies and I'll keep fighting for Canadian sovereignty for 0$ without you's!     🇨🇦🖕✌	stay at home orders	NONE	0
1823	1306656466275831810	Ohio @GovMikeDeWine has a lot of nerve standing at the podium quoting the Ohio constitution as his policies continue to trample all over it.	face masks	NONE	0
1824	1314228001379430401	Why is it that I need to wear a mask in the grocery store  for somebody else’s health, but when I tell to put the cookies back and buy strawberries, I’m fat shaming? Why can’t they be responsible enough to take care of themselves?	face masks	FAVOR	1
1825	1258676594526302209	@GovWhitmer If you don’t want to leave your house so be it stay inside it dosent mean you have to trap us all inside this lockdown is fucking with everyone’s mental health and well-being	stay at home orders	AGAINST	1
1826	1282018973958066176	In Anthropology we judge the progression of a 'civilized' society on their ability and desire to take care of the elderly and those who can't care for themselves.   Take from that what you will. 🤷‍♀️	school closures	NONE	0
1827	1291266111149932544	This sure as fuck makes me feel confident in @ScotGovEdu @JohnSwinney @NicolaSturgeon decision to reopen schools next week with full classes &amp; no social distancing or face coverings	school closures	FAVOR	0
1828	1259231166936354818	@SenatorDurbin @TammyforIL @RepCheri @GovPritzker @chicagosmayor      @hrw @amnestyusa  @TheJusticeDept   @ilhousegop @HouseDemsIL  Stop this craziness!	stay at home orders	AGAINST	0
1829	1297207874058240002	@GovofCO will you stand up for our incarcerated neighbors and exercise your power to reduce prison populations? You said it yourself people are  Help  while you’re at it too!	stay at home orders	NONE	0
1830	1272972695517437953	For the attention of deluxe dimwits like @SadiqKhan &amp; @BorisJohnson  Anyone with an IQ higher than their age should ignore your risible advice. You are an embarrassment.	face masks	NONE	0
1831	1300616741161181184	@Fuentesfit It means people WITHOUT pre-existing conditions infect &amp; kill people WITH pre-existing conditions.  Same exact thing the scientific community has been saying for months.	face masks	NONE	1
1832	1249065918031749121	or all of you wanting to hide in your house please head into the cattle car for transfer to a “safe space”.	stay at home orders	AGAINST	0
1833	1285572584831094785	@realDnoaldTrump changed his tune.. “it is Patriotic to wear a face mask when you can’t socially distance.” Don’t fall for his game playing.	face masks	FAVOR	0
1834	1345693063520333825	@GavinWilliamson How many more deaths is this government willing to add to its world beating league table before coming to the inevitable conclusion that a tougher lock-down is necessary?	school closures	NONE	0
1835	1284918909142020096	I say this to freethinkers   does anyone with a brain think the neocon/neolib sociopaths give enough of a shit about our chances of dying to screw up the world economy?  course they don't. Put 10 awkward questions to the liars.	face masks	NONE	0
1836	1255452510942265345	MES Welcome to Marlboro!Bluebirds are a sign of joy and happiness and their eggs remind us everything will be okay!🧡🖤@suptbrooks2015 @marlborosd @frank_milazzo @MaureenStalter @MESTechie @MrMarallo @BrianDiStefano7  @BenNollWeather	stay at home orders	NONE	0
1837	1280680796551077888	@realDonaldTrump @senatemajldr @GOP @HouseGOP @SenateGOP 🇺🇸🇺🇸🇺🇸🇺🇸HEAR THIS!!! 🇺🇸Our  job as US citizens is to protect our children regardless of your stupid politics! YOU will NEVER make is believe otherwise!	school closures	FAVOR	0
1838	1287342156391227395	Teachers are the creators of all other professionals.. So respect teachers... Be fair... Be justified in your ways...   @supritichauhan @Akanksha_1009 @rgsnoida	school closures	NONE	0
1839	1284578715100418049	Idk how much simpler it can be explained!! My school district is having a Zoom meeting in a few days to discuss reopening the schools, I already know that I’m not going to send my son so I hope they have a virtual option ready!	school closures	FAVOR	0
1840	1264928434217791488	seriously, if every business owner opened they couldn't actually stop us, they don't have enough cops, they don't have enough prisons. If we all do it together, they can't stop us without causing an actual revolution.	stay at home orders	AGAINST	1
1841	1377297221746577411	Just now: Wisconsin Supreme Court strikes down their governors mask mandate saying that the Democrat governor exceeded his authority in issuing it	face masks	AGAINST	0
1842	1287837350500982785	More space for social distancing is an obvious need, however, unless schools have an overabundance of space, then serving all the students at 100% capacity in school buildings is impossible.	school closures	FAVOR	1
1843	1242350424742596613	My wife just called me from the kitchen to tell me she’s 1300th in the queue to get access to her already existing Ocado order. Let the good times roll.	stay at home orders	NONE	0
1844	1251785362743189504	in just three weeks time is dangerous Why not  until the  is under control?  @AndrewMarr9 @BBCPolitics @Keir_Starmer @AnnelieseDodds @JonAshworth @DrRosena @itvpeston @itvnews @Channel4News	school closures	NONE	0
1845	1288251194641711105	If @CNYcentral is not pushing a narrative for students to return to school, then note the only stat shared w  left a huge gap in informing our community - west Genny school survey - “39% felt comfortable return to F2F” be thorough do better.	school closures	FAVOR	0
1846	1263008217359147008	An excellent, balanced view of the  issue.  It's clear we must have a properly functioning  system in place first.  I'm still worried about the emotional effect of schools suddenly (and necessarily) becoming much more authoritarian environments.	school closures	AGAINST	1
1847	1242479134183272448	Please remember that all the essential services will continue, no need to panic, just figure out your 21 days routine.  Study well. Smile and spread positivity. Don't take any stress. United we stand as a nation.	stay at home orders	FAVOR	0
1848	1292900727984132096	“She thinks she’s independent but she’s just being an idiot.”   Words spoken about me at  today between a customer and a worker. The worker had a full beard and a N 95 mask over the top of it. The other guy was at least 85 pounds over weight. 🤦‍♀️	face masks	FAVOR	0
1849	1277373876708638720	@FaceTheNation @VP @VP you are an epic failure for not setting a  order or wearing one yourself😷 and you had ZERO PR campaign to reach ANY demographic and we don't play whack-a-mole games with our health!  you own this epic deadly  🤨	face masks	FAVOR	1
1850	1383177018901098498	Did anyone ever stop and think; your thoughts and prayers to your god, may be being answered by scientists and lawmakers	face masks	NONE	0
1851	1286846769637339136	is catch 22! God Forbid  I worry about how devastating long term it will b4 kids especially if they trace it 2a particular student That’s a huge burden schools r NOT prepared 2 handle nor can they guarantee won’t happen🥺This just sucks	school closures	FAVOR	1
1852	1371918375035764738	Things to do while in    Make a snow angel. Hopefully this will be the last time for this winter!.	stay at home orders	NONE	0
1853	1347962010961649664	@DrTomFrieden The public health measures instituted to slow the spread of Covid do not work. There. I fixed the whole thread for you.	face masks	AGAINST	0
1854	1288495140525559808	Seems to me the worse mask wearers are those that went and stitched and crafted their own, they're a breed on their own them people!	face masks	AGAINST	0
1855	1311660088579387396	@Morrisons How does wearing a mask to do grocery shopping keep people safe? In the normal days, we used a hanky if we were going to sneeze or cough.    It's not even airborne. Research!	face masks	AGAINST	1
1856	1288777922514386945	Birth registration of newborn babies and all who seek to get birth certificates has been affected by the temporary closure of the registrar's office across the country due to the COVID-19 pandemic.       With support from @FNF_Africa	stay at home orders	NONE	0
1857	1243276473580032003	Adhere to the instructions issued by the @NigeriaGov they have continued to mandate their work to come to work.	stay at home orders	NONE	0
1858	1290694169133015047	.@GovMikeDeWine @MikeDeWine @ohiogop are the example of govt rot.  3rd rate politicians unable to do anything but cash checks. And NeverTrump BS. @OhioSenateGOP @OHRGOPCaucus @GOPChairwoman @LarryObhof	face masks	NONE	0
1859	1286846346608205827	This guy robbed a bank today, up here in the northland.  Most if us wear masks, and in most public spaces here they are required now.  But not this guy!  Wonder who HE voted for?	face masks	FAVOR	0
1860	1273978965808410624	@msbrianajordan @Schwarzenegger @geologistdjp I believe the order does not dictate which is the stronger right. All of the rights in the Constitution are meant to be unrestricted. And I am choosing to live without a muzzle. You are free to wear one. This is the beauty of our system.	face masks	AGAINST	1
1861	1285658808111562755	I want to drive at 50 mph in a 30 zone. I won't be told by the government not to, so I'm going to do it. I also want to take stuff from the co op without paying so I am	face masks	NONE	0
1862	1373587291130724352	@SMcPartland @BorisJohnson @RishiSunak @MPIainDS @DesmondSwayne @CharlesWalkerMP @SirGrahamBrady @SteveBakerHW @Mark_J_Harper	stay at home orders	NONE	0
1863	1283808604043333633	Trump is NOT nor will he EVER be my   President. He’s a temporary simpleton resident in the WH. That’s it.	school closures	NONE	0
1864	1259196314622910464	How does he know now, six months in advance that this will be necessary? @realDonaldTrump @JudgeJeanine	stay at home orders	NONE	0
1865	1282358980589703169	If children’s education is so important, maybe you should STOP defunding our schools, you fucking moron. @BetsyDeVosED, get the fuck outta politics and stop destroying our children’s future.	school closures	FAVOR	1
1866	1288063441140363265	36 days until  and @Sflecce and @fordnation I have another question: If a teacher is sick and cant go to work, who is coming in? An occasional teacher who is supplying at many different schools all over the board? Just wondering .	school closures	NONE	1
1867	1242039935344893952	Stoping object/thing (newspaper, packet-box, milk pack, fruit-vegetable &amp; etc) to act as fomite is equally important, wash them well and if not urgent, put them aside for hours before using	stay at home orders	NONE	0
1868	1391063340215160836	Why don't we just  and  now.  Not in one month.   But now.   Let vaccination continue and then everything start in September.   Because living is necessary for education, work and a standard of living.	school closures	AGAINST	1
1869	1330561350398070787	My local M&amp;S stopped a man who wasn’t wearing a mask, called the manager, who interrogated him for 10 mins . This nonsense has to end now. Stop wearing your mask . Stand up to this bullying government	face masks	AGAINST	0
1870	1287400040328081410	@realDonaldTrump No mask, no social distancing didn’t practice what he preached. @CNNPolitics @maddow @MSNBC @kaitlancollins @ABC @CBSNews @NBCNews @politico @BBCWorld	face masks	FAVOR	0
1871	1242191127966556160	I have to say its an opportunity lost by the UK government not to have @GordonRamsay  make the call instead of Boris Bumblespeak, banter level 10.	stay at home orders	NONE	0
1872	1301510710116192256	@jlpjamaica please publish the changes in polling stations or have the candidates tell their constituents or provide a specific contact to call or WhatsApp as well. Everyone must reach the polls today. Little to no hiccups.  your ID	face masks	NONE	0
1873	1418609350084542469	📣 Parents: worried about returning to school &amp; your child's safety this fall?     📍Virtual Parent Town Hall with the US Department of Education 🔔 July 29th ⏰ 8 pm ET / 5pm PT ✅ Register:	school closures	NONE	0
1874	1282712834204479489	Sending kids back to school is like starting a fake, unnecessary war and drafting all children. Plus only the other side has weapons.	school closures	AGAINST	1
1875	1280594441494056960	Thank you, @realDonaldTrump and @FLOTUS, for leading the way on  in the fall. We must not allow our children’s social, emotional, and intellectual well-being to continue to suffer. It’s time to safely	school closures	AGAINST	1
1876	1242246734669103106	@Tesco @asda @sainsburys @Morrisons @Ocado are you guys doing anything to make sure the same people aren't ordering multiple times and taking up all the slots?	stay at home orders	NONE	0
1877	1470854568728842240	Today I saw a lone woman walking down the street wearing a mask. You can't fix stupid.	face masks	AGAINST	0
1878	1299020780106321922	@SkyNews Glad to see the mandatory masks are working!!!! Can we cancel that particular dictate now please,?	face masks	AGAINST	0
1879	1261593517442215937	@KevinVesey These people know this news person and know he has been lying. Honest hard working people being abused by Governors! Media is in cohesion with the fascist Dems	stay at home orders	AGAINST	0
1880	1298711905326911493	We asked educators in two districts to tell us about their first day — one teaching online and one teaching in-person. Their stories provide a glimpse into the different ways teachers and students are experiencing school this fall.	school closures	NONE	0
1881	1284347112285585409	I hereby REFUSE to shop or do business w/ ANY store or entity that are forcing mask mandates! I call on all others of like mind that can do so to please follow suit...	face masks	AGAINST	0
1882	1264555277317296129	@RalphNortham if you think anyone will respect and follow your mask mandate sham after your behavior at our beach this weekend, you better think again.	face masks	FAVOR	0
1883	1294381446178775042	Trump Touts School Choice for Parents: ‘Why Are We Paying the School’ if it’s Closed? - Michael Foust	school closures	AGAINST	0
1884	1430520148079767577	How schools should reopen in India? Govt panel chief NK Arora gives a wonderful strategy. Read details here.	school closures	NONE	0
1885	1242108513402466312	Here's a message today from a paramedic friend of mine who works for the Ambulance service.  Encourage everyone to play by the rules, it's going to get messy.	stay at home orders	FAVOR	0
1886	1245705884883398656	With the current situation the losses could widen if the situation does not improve.  Quote in @moneycontrolcom Please stay inside!	stay at home orders	NONE	0
1887	1281604422032711681	@realDonaldTrump You think schools should open as usual? Then I dare YOU come spend 7 1/2 hours w/ my 24+ first graders in a tiny classroom that has no ventilation and windows that are so old they barely open. No? Scared? Don’t want to walk the walk? Then shut up.	school closures	FAVOR	1
1888	1303357607088975876	I can't wait until a gym owner get sued for someone passing out working out in a mask  As a former certified fitness instructor I can tell you that's the 1st thing you taught  Never constrict airways while exercising... Especially aerobics	face masks	FAVOR	1
1889	1248704513642397696	@DougAlder @Tarushdei Awww, says the little bed wetting leftist, who listens to CBC propaganda and congratulates himself for embracing government slavery. What a champ you are!	stay at home orders	NONE	0
1890	1271878605690351616	@lockdown_lady   Hundreds of deaths everyday over 1000 deaths a week we're not only not out of the woods, we're lost in the middle of them.	school closures	NONE	0
1891	1383929502124761092	‘OSHA Fines Company That Wouldn’t Let Employees And Customers Wear Masks’  ‘The $136,000 fine is the largest COVID-related penalty to date from the Occupational Safety and Health Administration.’  Liberty Tax Service of Lynn	face masks	FAVOR	0
1892	1345403707727380481	Fuck toxic collectivism line these motherfuckers up against the wall   let's see them talk shit then 🖕	face masks	NONE	0
1893	1294358490698387457	A big thank you from @Chriost_Ri To Breffney O’Dowling Keane  @Airmedica who sponsored some of our hand sanitizers	school closures	NONE	0
1894	1271152242104643586	● If 50% capacity is needed for restaurants &amp; movie theaters, why not for prisons? An inept system won't let them go. Covid=death sentence. Learn more:    @GovAbbott @membergutierrez @TDCJ @keribla @ACLU @HoustonChron  @TRAEABN	stay at home orders	FAVOR	1
1895	1242371606015598592	@soollydoolly @piersmorgan @SadiqKhan @GMB Still waiting for @ukhomeoffice to update their immigration guidance on a number of these issues . Last update was 27 February! This is long overdue and it is causing a great deal of stress for individuals.    @maybulman @lisaocarroll	stay at home orders	NONE	0
1896	1487444036290027521	THIS!! 👇  There is NO federal law that mandates mask wearing on an airplane.  Every time they say federal law requires, it is a LIE.     is a treatable virus with an IFR near flu	face masks	AGAINST	1
1897	1272213792173314053	@Randomdeadhead @GovWhitmer Face masks should be used only by individuals who have symptoms of respiratory infection such as coughing, sneezing (Journal of the American Medical Association (JAMA); April 21, 2020 Volume 323, Number 15	face masks	FAVOR	0
1898	1283264937293471745	I don't want to join    BUT  When I have to wear a  when out shopping - I might be in the Food Hall @FenwickStores  say, fancy a nibble in one of many  and sit down removing the mask?  (watching shoppers go by - in masks!?)🤔🙄	face masks	FAVOR	0
1899	1338986377317285890	@KESQ FYI, @GavinNewsom didn’t create this virus and his crime is trying to keep us safe. Damn Bastard... how dare he?? The nerve!	face masks	NONE	0
1900	1254614102443536385	@realDonaldTrump stop giving federal money to states who insist on keeping residents in lockdown. How did the national drinking limit go to .08? By the president eliminating federal funding to the states.	stay at home orders	AGAINST	1
1901	1295442888348676098	@Reuters Unless y'all want to emulate the stupidity of America's failed administration and LACK of a plan which has resulted in 171,000+ DEAD and counting, you'll   and  if you know what's good for you.    Watch what happens is 2 weeks...	face masks	NONE	0
1902	1334562351224393730	NYT COVID Data Tracker Thurs., 12.03.2020 - USA | COVID-19 INFECTION RATE in the USA is 4.23% of pop. (⚠️⬆️.05%) NEW CASES; 199,988. TOTAL CASES; 13,999,300.      (✔️)  [	face masks	NONE	0
1903	1342903271271391234	@FlyingWithSara Mask=Danger  Do not fly with an unhealthy face mask    I'm not suffering.  The stock market has never been better. Housing prices are up! Wake up, this is not about a virus.	face masks	AGAINST	1
1904	1329540260955615232	Telling the truth and giving people the facts is the best thing to do in a crisis. Pretending everything is fine does not help anyone. Bringing the curve down should be the priority.   @Channel4News @krishgm @NASUWT	school closures	NONE	0
1905	1411765735366578177	Happy Independence Day to everyone except those treasonous mushrooms in Washington,Especially the two fungi in the White House. You can go to hell.        @POTUS @VP @SpeakerPelosi @chuckschumer @AOC @IlhanMN	face masks	NONE	0
1906	1285198508551745536	Mass Media Hysteria or Evidence Based Medicine?   “By all means people can wear masks but they can’t say it’s an evidence-based decision”	face masks	AGAINST	1
1907	1292507098492874752	Schools Face Big Virus Test as Students Return to Classroom.      @MississippiDOT @IndianaFever @GAFollowers	school closures	FAVOR	0
1908	1285963905630638081	A lady was gasping for air in CVS because of her mask, They had to sit her down &amp; get her water  When someone dies as a result of these unhealthy masks maybe people will wake up  I was tempted to take a video by felt it was too intrusive	face masks	AGAINST	1
1909	1242315246603141120	*Quote of the year/century:* Dear God,  Could we please uninstall 2020 and re-install it????  It has a virus!!  💐💐😇😇😊	stay at home orders	NONE	0
