	tweet_id	text	label
5248	711963592099102720	I agree!!! I'm really wanting to do it for my 21st bday! https://t.co/lni0DiQasD	1
511	956059224634744832	I love listening to songs about being/turning 22 or 23 and remembering how I couldn't relate because it would be such a long time until I was that old.Anyway, cut to like five minutes after that where I'm suddenly 25 because the passage of time is a sick, cruel joke.	1
5366	395296888812875776	@Roxy991Roxy try being diagnosed with thyroid cancer at 24. That was the worst feeling. Be lucky all you need is meds. Trust me.	0
7245	701197501626318849	Two more weeks until my 21st Birthday! I'm so excited! #CountingDown 🎊🎉🎁	1
1979	859489280477024256	A’s prospect Casey Thomas dies unexpectedly at age 24 https://t.co/nc60s17pBK #mlb #fantasybaseball	0
8930	683640007979053056	@itzmevictoria why doesn't this surprise me? #FameHuntingMoneyGrabber don't tell me 17yo girls don't know what the deal is.	0
301	874671612389404673	Personalised Manchester United 21st birthday card with spinning football in action! ⚽ https://t.co/RuFgsJTF8x	0
2482	951585148918788096	Today, to celebrate my birthday I went on to my pension thing and upped it to 5%. Absolutely rocking being 28.	1
5766	996462126297419776	I need an alt-Twitter account to talk costume dramas but sheesh was I underwhelmed by the new Little Women. As 10yo said, “I can’t tell them apart.”	0
7165	842721821657088006	Been over 18+ events since I turned 18, so pls don't invite me 😂	0
1526	594904136820367360	Happy birthday, Rod! 69 years young and still rocks like he's in his 20's!!! http://t.co/dKUgc362ki	0
3236	834252658743455744	I don't really care that I'm gonna be 20 this year lol  I'm way more excited for next year to turn 21 😁	1
6486	639114615134289920	Can't cope with people turning 18 already when my 18th is over half a year away, so jealous😒😖	1
117	387743891157311490	I'm gonna be 21 in 74 daysssss! It's going to be awesome because the last time I used a fake id I was... 17 and that was to just get into	1
2080	972539467696238592	@mochicalo I'M A WEATHERMISSILE yeah that's what I am, My speed at 27,317km/h can do a lot of damage.	0
5887	779423620036780032	Meet #Hotriaxxx, 25yo Female with Athletic body, 36C tits, Brown eyes and Brown hair. #freewebcams #model https://t.co/zdvIfpNBc6	0
3396	868959515605159941	I'm 23 years old and was denied in carson city	1
9846	1058514956981858304	@renoomokri @FemAdesina @MBuhari @waecnigeria If EFCC n FG will push Adeleke to court for an alledged malpracticise. Where is Mr. Integrity that has 2 WAEC results in one year? 80yrs old picture on WAEC result that u took years back. Buhari is just a scam. This is the highest sin in our land..	0
384	454870751833624576	All I want for my birthday in briscoes vouchers and a 60% off sale lol	0
6876	738494325886046208	Graduate at 20 Marry at 24 Buy a house at 26 Multiply at 27	0
1453	1041684037142757384	Y’all forget Soulja Boy drop Crank That at 16... We still Crank That till this day 💀	0
5849	1154203406174752770	tyler stannies be like 'josh stannies dont exist' bitch u stan a man that dresses like a 50yo tractor bound lesbian knock off athlete winter clothing model talk to me when he develops some style	0
2	803428784049426433	me when I realize Justin turns 23 in 93 days https://t.co/qIG4Nek6pR	0
4821	1063863789307813888	Happiest Fiftyth Birthday to You Papa🎈🎂🎉💕#papa#50yearsold #birthday — celebrating 50th Birthday	0
1472	1126198293829173248	@mugabsb Omg that is impose. I've never felt that type of Glee and elation after turning 25 😭😭	1
4072	920865603216461824	@oxoxjenn Your having that 21st birthday best believe that 😊🎊	0
2677	1007897939161899009	This has made my day. I’ve legit slept with the covers over my mouth since the age of 10 for this reason. Twats. https://t.co/NFprpJNjBI	0
2975	1058889738835378180	At 13 when she hit that age nothing gonna stop her to be able to be on tv age 13 law said 13! Can’t wait #newforwales	0
5856	1054829549618249728	@LadyChesapeake @Biker_Bot1 @mickrussom @heart3626 @the_amish_txtr @Roe50 @Leonr60 @JSalay4 @mjmissy @JdtwoD @bellyofthe @dianne1h @ConservativeSti @kimsey_n @scarpa_gino @charlycain @media_hypocrisy @MnNewz @Woozle_Hunter @TeamHudson11 @OkieHen @TerrellDGriffi1 @ForgtnCitizen @patechinois1 @praisin7 @emtee2355 @Sandy_Beach3001 @nchbizz @Helen47 @Lnr57 @NancyLucky @DelanemasseyMom @Batman64Batman @Gibbsdithers @RaS6185 @dixon_shelton @LiL_Black_Sambo @Rachelbomb @_RatAssassin @Michael74452533 @melauskye @LovesPatriot @America4orTrump @Chericoffey13 @pirosa101 @lewelch68 @UsernameDawn3 @moekamerow @ClwtrBkAtty @NotcherBizness I’m 75 yrs old. Retired RN. Ive cleaned 💩and vomit off enough asses than you have ever seen. I’ve been hit, cursed and grabbed by a doctor. Cleaned dead bodies before families could see them. I’m not going to get another job.	0
10763	928272505504174080	I feel like I’ve been having an ongoing mid life crisis ever since I turned 21.	0
9617	1022935327562969088	Angela May Theresa Merkel and Kate Holden Spade are all going to prison on Sunday so you have 3 women who are over the age of 50 who have one born child and has to receive welfare in order to make it on a day-to-day basis and take care of their child 100%.	0
487	572131001062821889	19 days until I turn 19.. #wow	1
4851	1053727206986469376	All my 1996 babies we turning 23 next year 🤪🤪	1
9778	594994651532304385	🎉🎉🎉🎉🎉🎉oi michael from 5sosit's almost my 18th BIRTHDAY!🎉 🎉it would be super cool if you followed me before then! ily@Michael5SOS1537	1
705	1045770470279114752	Happy #NationalSonDay to this young man I’ve been in love with since literally BEFORE day 1 lol... and even now at 13 as he drives me insane, I just can’t enough of his smart, extremely… https://t.co/WkMS3YsLzu	0
2396	816437841135890432	"Pop star Janet Jackson has given birth to her first child at the age of 50, her publicist has said.""Janet... https://t.co/Mq9Tis63gB"	0
6952	888410565533724672	And yesterday I turned 11 weeks pregnant! Baby boy is the size of a lime! And I definitely have a bump to show for… https://t.co/QMad3R4lwR	0
8243	804354621271633920	Sitting in the waiting room with a bunch of old men bc why the heck am I having foot surgery at 19 years old. 🙄	1
2711	368522261377974272	I'm a 34 y/o, unemployed, couch surfing social retard with colitis whose best gal just killed herself. At least I've still got... um... fuck	1
1685	354798284042285057	@Jakobe_Starr that would put me at 41 hrs jake!! Too many!	0
4642	488045336598814720	@jaskennedy13 I know!! 😭 when I turned 20 it didn't even seem real lol	0
5957	840347102391623680	hey cool cats. heres the thing. i shouldve died at age 15	0
3563	840040424777510913	Hi my name is Nikki, I am 18 yrs old, and I still have to ask for my parents' permission to go out with friends😊😊😊😊	1
461	763947026191032321	47% of children who have their first drink before age 13 are at risk of an alcohol disorder #children #addiction https://t.co/4iTtIDCNvY	0
3691	580162922946674688	I worked 12 hrs today &amp; 10 tmrw ... Wednesday better be good to me	0
1304	724250965080178688	Went 2 the woods w/ my bro yesterday he took a short cut while I felt like a female assassin!! Happy 24th Bday Kev!! https://t.co/xp2a5kKEW6	0
1880	902054001025441792	Got engaged at 20, got married at 20 and having my baby when I'm 21. Which is in a couple days ❤️	1
2641	587970495456354304	When did I turn 22? I was just 16.	1
2529	600017446385233920	@JaiBrooks1 My Bday is tomorrow, and I'm turning 18! I was hoping and wondering if I could get a big Happy Birthday from you! It'd mean ALOT	1
8079	709338972766543872	Police have already roped off the first few spots in front of @MapleStreetBisc. @marcorubio will be here at 10. https://t.co/aLzQTQy3kg	0
3942	685422099322777600	Happy 69th Birthday Mr Jones!!! https://t.co/13IclwR6oM	0
6851	539172762284470272	Well... This is it. Turning 30 this week. #embrace #milestone 👵 http://t.co/DkBXPzpzcN	1
6598	1174422807381458944	age 17 is not that far off from 22 but what i’ve learned within those 5 years alone is crazy. the way the people in my life have helped me grow &amp; change for the better, is insane. it was the most adult conversation i’ve ever had in my life and i’m so proud and thankful for it	1
7829	1022715338314657802	@bethholleman_ Girl, when you know they’re your person, YOU KNOW. Some people find them at 16, some find them at 30. You knew what you wanted early, nothing wrong with that! &amp; people from high school that don’t associate with you, IRRELEVANT. People are always gonna talk. You do you girl💓	0
3160	583424660727013376	All you hoes be so happy in yall relationships 😂😂 it's funny that 9 times outta 10 yo nigga fw another female or lying to yo dumb ass but 🐸☕	0
10088	714934565236649984	I'm 23 years old &amp; still need my mom when I'm sick 😭😭	1
358	241978424397279232	Part 2 of my birthday celebrations at @GCBlackpool :) #21 #birthdayGirl	1
2962	1013484663753625600	@acupofculture It’s strange isn’t it, that we are expected to just know at a young age? I feel a lot more confident with my life decisions now at 29 than I did when deciding what to do at uni back when I was 18!	1
7506	812826016846663685	"As a 19 year old who has been relegated to the ""kids' table,"" I now sympathize deeply with Napoleon Bonaparte over his exile to Elba :("	1
8054	853391715763400705	My paps taught me how a woman should be treated . . 21 years old &amp; im still his little girl ❤️ https://t.co/tOBq00wvv4	1
2628	741038692010065920	15yo Lydia must beat her social anxiety to tell the horrid truth about her beloved drama teacher &amp; his star pupil #ya #PitMad	0
7825	1175809784060239873	@Rule5racing @MikeyCycling @charlottevslife @tomwrobbo Right youse are all boring me now. I’ve got plenty of the content I wanted. I to had a collection of bikes upto about the age of 17 then I grew up. I do miss winding up car drivers out. I’m out🤚🏽	0
4495	808836797585358849	Boardman [Mahoning Co, OH] PUBLIC reports SNOW of 3.00 INCH at 13 Dec, 5:26 PM EST -- 12 HOUR SNOWFALL. REPORT VIA SOCIAL MEDIA.  …	0
1407	847804569207922688	I have 60 days, 15 hours, 25 minutes &amp; 19 18 17 seconds until I turn 25	1
742	1125243284392116224	@carter_dyheem @Cam_Ron_Un @Magurkk you don’t get it , you’re turning 18. your birthday hasn’t come up yet in 2019 that’s why you think he’s wrong	0
3779	1066312388734013440	3yrs old:My mom is the best!7yrs old:Mom I love you!10 yr old:Mom what ever!17yrs old:OMG my mom is so annoying!25yrs old:I wanna go back home!35yrs old:Mom you were right50yrs old:I dont wanna lose my mom!70yrs old:I would give everything to have my mom with me!😫😫 https://t.co/Nix8qYIy4X	1
5585	1034810927479250944	When I was 9, porn was still gross to me. And it was on DVDs. If I used the internet at 9 I was a playing games. And I remember this time vividly cause I was anxious to turn ten, cause when I turned 10, I could sit in the front seat 🤗 https://t.co/PUz3SrpSgr	0
6100	616084411549908992	If I could turn 18 now that would be freaking great. 👍🏼	1
5397	759018364077416452	Ken Barrie who voiced Postman Pat in the children's television show has died at the age of 83	0
9036	661739582354944000	Fck you. You ain't ruining my bday like you tried. Go txt your 12 yr old hoes	0
4692	523116140910751744	Thank u lord!!! After my bday, My week is loaded with orders and my school's schedule isn't as tight as the past weeks! 🌈💃  Jeremiah 29:11💛	0
594	820801314921644032	@BillyIdol WOW! Can't wait to see you for the 1st time!! Celebrating my 50th at your 3/18 show @HOBLasVegas thanks to hubby @DNashman !	1
5946	968566119232663553	Every time someone turn 25 they put twenty fine , stfu	0
7126	877597525301235712	@R900HYS I was awesome when I was 10 years old and look what happened to me 😝	0
4932	1138607614239989762	They received wishes related to meeting or seeing GOT7’s shows and will make them come true. On the 15th, 17 y/o Karime Sophia Olivia from California who is battling a critical illness is invited to GOT7’s concert. GOT7 is planning to invite more children and their families.	0
3368	816012245737930752	dami mong nakikitang mali. i'm 24 going on 25 this year, i think i deserve to have some break? i'm doing my best to make my future better.	1
6369	1028223942056505344	@jxhmxl send me some of that next year for my 21st 💋	1
2963	287983962465374209	@Annabelles_Wigs #Annabelleswigsrock !!!!!!!! Please gimme some glam for my 21st xxxx	1
7134	684749898948816896	My Dad gets it done , late muzzleloader at 80 years old , Over a plot of turnips https://t.co/h6U7CxLY4t	0
4912	759865903454511104	i'm finally turning 16 tomorrow!!!!!	1
4005	1090630836653883394	Um, wow. Me at 22... 😳 https://t.co/UslGHXX5kE	0
6837	910422992508694528	@1JustLinda I think I've lost more than 40 in a week,, lol no biggy,	0
8288	1054072169825816577	@Emolclause @senatemajldr @GOP The GOP has no right to touch the Medicare and Social Security Trust funds to outset their scam tax cuts. I have been paying into those funds since I was 16, and still am at 73.  GOP thieves KEEP YOUR PAWS OFF MY MONEY	0
7201	1028463408075747329	@THE5SOSMEME i agree it doesn’t make sense at all. also ashton better be taking notes for when i turn 18 this year is all i’m sayin	1
6051	563793804873203714	Birthday celebrations!! nixbodmer turning 30!! http://t.co/MUV2M99HWP	0
2853	1035823998834298880	I really want a pet monkey 🐒 and to call him Marcel 😍😩   My 18th Birthday is fast approaching just sayin ☺️🤞🏼🔐	1
8498	1038840898820423680	Belinda Mason (1958 - September 9, 1991) was wife, a mother, journalist and AIDS activist who died of AIDS in Nashville, Tennesse.  She was 33 years old. https://t.co/6JlO7P4fC8	0
6000	949493503482126337	molly hayes, changed to molly hernandez, is a mutant, with two very much alive mutant parents who love and dote on her very much. she appears to be between 9-11 years old at the beginning, as the rest of the runaways all treat her like a little kid https://t.co/5rseyiGgWt	0
6616	1170827093481070593	I am thinking about going to an island to celebrate my 30th birthday in 2020.	1
745	950336553322196993	Lmaooo JUULs originally made for people to stop smoking cigs now all of you tryna be cute are addicted to nicotine lololol. shitty lungs by the age of 30, super ~trendy~	0
9964	755086092286697472	Now Toby Perkins is attacking the Labour front bench- comparing the arguments Corbyn made to those he made at the age of 13	0
7811	746185463699017729	@BullsSource If we are able to snatch him at 48, steal of the draft?	0
5360	956613075335045122	Would you ever be friends with and 18yo? — Yeah. Pay me. https://t.co/IOpE8TrJ5S	0
9260	725751071369515008	It's go be my 21st I'm doing it big watch 😏😝🤑	1
1484	890787603682742272	"A baby boomer told me ""an 18 y/o has three choices. College, army, get a job"". &amp; I've never questioned someone's motives that much."	0
9508	615874486605320192	@NiallOfficial My birthday is in one week and all i want is that you will notice me. Please let it happen and make my wish come true:)12	0
8334	717252068835213313	Turning 25 on Thursday 🙈🙈	1
6824	680110101366063105	Pressure! My lil bro 16 years old and he's the realist I've ever met. Never told, always sat and took his time.	0
1495	606272600679915520	@Harry_Styles You are a great example to us.Thank you for your kindness.I hope you greet me as i turn 18 and follow me.I love you 🌻 539	1
4983	730408316241850368	me as a 12 year old: I hate slang. Speak ENGLISH! This generation's grammar is appalling.me now: https://t.co/ehEUU12y9y	0
1687	646343324186619904	Remember how amped we were to turn 21.... https://t.co/vXQ9g7ObZH	0
5500	801790597543628800	@daehyundae123 Nice to meet you, Zuriatie!! 💕💕 My name's Natalia, Brazil, 25 y/o T-T 😂	1
2239	1026560847152336896	my 25 y/o brother is looking to sublet a room in New York, anyone know of anything available?	0
1659	1028057573352767488	Fairy wanted a #Hogwarts letter cake for 11th birthday... what do you reckon?! https://t.co/Eqgxt7btTq	0
6466	725420036844707840	"The near 30 year old who was playing high school basketball says ""he didn't know"" he was actually 29 years old:https://t.co/dtyrRmxuYK"	0
1283	1046781996326952962	yall my brother turns 14 in 6 days where has the time gone	0
9303	724358108546514945	Good thing I'm finishing at 9.30 tomorrow 🎉	0
7546	609420398262759425	I want to be with my best friends when I turn 18	1
10683	975052057462890499	I swear in my neighborhood I was on this dudes ass for driving soooooo slow so he pulled to the side so I went in front lmaoooo. I’m just tryna get home but not at 20 mph the whole way.	0
3901	808190999612821504	I'm turning 16 in a week and my self esteem is falling as I get closer to it.	1
160	578150993201926144	4 months until my 21st birthday 😁😁 get organising @jackphillips89 😘 🎁🎉🎊🎈	1
6018	920759547467321349	18 years old for a goalkeeper in a champions league game is a huge mark itself well played Svilar fantastic game young man 💪👏	0
8162	1007192653539102720	Heart failure at 56. Smh. Man. Ladies, take care of your heart. Especially if you’re a black or brown woman, and you have a desk job.	0
3072	1005964416968298496	For my 20th year, I wish to be good to people. To be good for people.	1
7772	874331591551725569	@ughhmax i just turned 16 nigga NO	1
6276	719016649819488257	@NiallOfficialHi Niall. My birthday's after tomorrow. Can you say happy birthday to me? My name is Andini. Hope you do it. Thanks:) 55	0
5796	724736141178494977	@HuskerExtraBC MC is a steal at 67	0
8071	974482527535673344	@CORIEONNN You been ducking for the last 2 days I’m not bouta be ya friend nomo... I’m calling at 11 so you better answer	0
670	921086501827567616	1 kid out of the first group that I helped teach Sunday classes to just turned 16. He was 8 when l was helping. I feel old af right now. 😭😂	0
7461	774354581405007874	I like myself much better as a 40 year old.	1
8230	682477156836884480	turning 20 next year, i feel old already.	1
6287	904238931100672001	My bestfriend just turned 18 🎉😛❤️ https://t.co/7VQ1RsswwW	0
2178	1003851611431624704	@marycibylclaire @Jollibee Lowkey sinusuggest ko to kay kuya for my 21st birthday HAHAHAHA	1
9211	1107138617280024576	@tomselliott @RodStryker @SpeakerPelosi 16yo's really do not want to be burdened by voting, 18yo is old enough and even then it becomes a problem which interferes with the rest of life having adults asking why or why not esp parents and family that would explicitly explain why or why not.	0
4497	742000148113436672	Dear @marksandspencer can you confirm that you are behind the picnic hampers 4the charity workers celebrating the Queens 90th Birthday?	0
1467	587272902707253250	@Anthony_DiBona Apparently, as you've said, Kelly is in love with Agholor. But he has said D is priority. Think he'll still get him at 20?	0
8909	929463853427118082	I think I'll get the hang of this makeup before I turn 40! https://t.co/q5492vl6KZ	0
7667	1131464959727198208	@robjones48 Happy 40th Birthday! 🥳	0
1875	459059938858635266	This isn't home. Just a place where I'm forced to stay until I turn 18	0
3901	914231397069545473	Carvajal out of tomorrow's game with a virus would love to say it's advantage Madrid except for they have a 12 y/o for backup	0
1045	948336230080552962	So.. I rented out classic skating in Orem for my birthday! We have it from 9-11 pm on January 17th!!! The first 100 people are free! After that it’s only $4 and that includes rentals!! There will be good jams and good vibes!! RT RT RT RT	0
3500	1045024385042698241	Creme Puff is the name of oldest cat ever lived, she died at the age of 38.	0
8862	950764603088297987	Happy 18th birthday pretty girl💞 hope u have the best day :))) ilyyy 😚 https://t.co/TckUt8WTiy	0
3253	900921671808417792	Yes . Why the black girl had to get pregnant at 15 ? (Liberty) not to mention they made her look terrible . https://t.co/lP324UOI6r	0
5296	1033858682218532865	@mtvalek 60th birthday?	0
7406	1106091626760298496	@EASPORTS my birthday is coming up in 3 days, I don't want anything for free but can I please get an EA origin account unlinked so i can play the game I spent close to $80 on this year? It's been a problem for years and your customer service won't help so I figured I'd ask you	0
1975	1043387860685086720	This is @B3laze at 65. With all the shoes he keeps buying. 😂 https://t.co/77PhTHvHAb	0
4839	702238640810827777	Can't believe I turned 22 today!😊🎉	1
8473	719725248124289025	why am i like still 13 years old, mentally	1
2174	740326058767982592	I have been through SO many phases in the last few years... Tell me how I just reverted back to my 14 year old self? https://t.co/intELm48ZC	0
751	855962377577213952	So you got to chose who to live with at age 10? — no lol https://t.co/QGjbnMmQwg	0
3978	1137507567683362817	When older women used to tell me their sex drive went up once they hit their 30’s I used to think it was BS. BAYEE at 34 I’m here to tell you these are Snapple facts!	1
7189	989249168228077568	"@amandadeibert IDK if this is what you mean, but in high school my 10th grade chemistry teacher told my class that, statistically, women get as much education as their mothers. My immediate thought was, ""I'm going to get a master's degree.""Seven years later, I had an M.A. in history."	0
225	928472096400924672	@ColbyBrock Lol but you look cute tho, I'm wondering when im gonna look old enough to be served at a bar when I look 12 years old	0
1513	1051567885150236672	Trying to figure out where I’m going for my 26th birthday	1
400	1058458009922400257	i let my friend borrow “101 things that piss me off” and my teacher came up today (mind you she’s like 40 years old) and asked where she could buy it and bought it on amazon right there. You’re welcome @MissRBaller	0
4451	951051316444332032	It's been over 20 years and Ash is still 10 years old.	0
10776	553702752032149505	I feel old like omg I turn 22 this year😩😩 Where did the years go??	1
8491	870061724149444608	A large new study out this week found that depression in many children appears to start as early as age 11.… https://t.co/CUTBoiUiJO	0
1607	599743269560393728	RENDER GIVEAWAY!!!!•RT•FollowENDS AT 20 retweetsGOODLUCK http://t.co/1p1ghu48wB	0
74	1046802155074723840	@teensy_teacup @moodring89 My 10th picture and I will die from him alone https://t.co/VM1w9CKkut	0
5266	877891727318597634	The one guy I talked to at the rock concert last night was the 65 yo man in a Steve Earle shirt. Go figure.	0
2712	695689732689367044	@Rogue_74 @DavidJo52951945 if the child was able to fend for themselves (ie age 18+) then it could be different.	0
9753	964847997652783104	Dreamt that I was my 13 yr old self on an alternate timeline, but still pregnant. Preparing for one of those middle school dances with one of those terrible friends I had, passing people in the halls that I was meant to meet later in life. I knew them, but they didn’t know me.	0
4751	972464637110292480	I hope luke hemmings follows me before my 80th birthday, amen	0
7660	1003413883623788544	🗣LGBT GC🌈With Myself🤗&amp; @mookjpg😋21+👌🏽NOT about to turn 21 in a few days, weeks or months😒Positive Vibes ONLY🤙🏽No Drama🙅🏼‍♂️If you wanna join DM/RT/LIKE✨Hit us up🌈	1
5650	902848388059742208	A champion of Europe in the ⚪️⚫️: many best wishes for your 47th birthday, Paulo Sousa! 🎂 #ForzaJuve https://t.co/IRiJd5qKqQ	0
8540	427120393095090176	Justin will be 25 in 12 days. Unbelievable.	0
1609	860125241833664514	At age 23, Tina Fey was working at a YMCA.At age 23, Oprah was fired from her first reporting job. At age 24,... https://t.co/uKrxrtuuSD	0
1364	820774103808442368	@Caaaallie99 dang. I'm ready to turn 20 in June !!!	1
2052	836792282829504514	Kentucky games are gonna be the reason my heart fails at the age of 22.	1
7760	1123958841702584320	your girl’s been out to her parents for a year now... my 14 year old self would NEVER believe this if I told her. There’s hope for everyone, you can do it 🌈❤️	0
4618	928870093127380992	My birthday is on the 17th, my golden year was my 17th birthday, my favorite AKA line# 17, and my baby was conceive… https://t.co/jORtaqn06s	0
5799	1029059471216009216	@Vitricate I had him at 51	0
10462	419827388831506433	Our 20th birthday in exactly 2 months today!! @Gina_luh	1
3531	994194646132756480	Treat for my 15th! Now I’m turning 21! How crazy 🤪😒 I’m getting too old hahaha @andybainbridge_ @ZenBlythe @BENFOX01 @cru_fox @BriWildey https://t.co/tm1miajzuJ	1
3102	8950313886	@x_jersey Haha! I felt that way last month when Logan Lerman turned 18. XD	0
1438	845388814784892931	I have been supporting @Zendaya since she was 15 years old in shake it up and now she's an empowering and beautiful young women. So proud😭❤️	0
2385	543955807176757248	Celebrating my mom turning 60 in ugly sweater style!! 🎅🎄🎁 #fashion #jumperscount http://t.co/yiRiZKlP5N	0
5448	761108595240947714	I turn 20 on the 10th and my ass still ain't a 100 pounds . I'm only 94 😭💀 #goodgenes 😂	1
2140	608223249827102720	finally 14!!!🙌🏼🙌🏼🙌🏼🙌🏼	1
4223	568509587105718274	Don't know if any of u know its on at 25 past nine too.. Plot twist	0
3048	818161565845389314	when u have to be 21 to apply for all of the national park seasonal jobs... blease i turn 21 in july jsut Take Me	1
8256	739923561197010944	my 18th bday is in exactly one month, what we doing? 🤔	1
6897	1154587390134165504	Y’all my 20th birthday is really in 2 days! 🎈🎈	1
10758	560608901868302337	Dad turned 48 years young today... Brynlee just turned 9 months on the 24th... http://t.co/QEQr6eHpCv	0
9622	994931969434771456	Malala was shot in the head at the age of 11. That's another heroine of our generation. I really admire her https://t.co/Z7VfiDdrPU	0
6315	1008398728431128579	My word, the stones on Pat Brown. Might be too late but fair fucks to any 19yo that follows up being pumped down the ground for six with a ball like that...	0
7099	1020720413691731968	Facebook &amp; Instagram will now lock accounts below the age of 13 &amp; no accounts will be recovered until they prove that they are 13 years or older with an ID card or proper documentation. https://t.co/x2gxs2EtFy	0
10636	956968512223895552	Age 15 used to play yugioh in homeroom with Sammy at lunch n break😭 https://t.co/vwIaySaQQM	0
9335	908072994223874049	Reminds me of my 11th grade teacher when she said the vagina should be a lil tart 😂😂😂😂 https://t.co/Dfqvf7F13x	0
7085	716559685273460740	#DelaysFollowing an earlier incident at 18 Av, [N] train service has resumed with residual delays.	0
6313	584818211440431104	Can't believe I'm 17 in 22 days✌️✌️	1
9523	840609212472410112	"Shit. I think I made worse mistakes at 23. I was ""in love"" and really not smart about things 😔 https://t.co/f4BkBbarLP"	0
6241	909358405797675008	@pewdiepie You have been getting alot of backlash man, but don't let it get to you, today is my 18th, and my wish, that you be yourself.	1
6928	985773471039815680	@chanyeol0gy @weareoneEXO Fanboy, 18 yrs. old.#MTVBRKPOPEXO #PremiosMTVMiaw  @weareoneEXO	0
6112	1027420039706824704	Happy 20th birthday I love you with all my heart ❤️❤️❤️ https://t.co/JGkYFuCYCx	0
9265	915206992628764672	On my 27th Birthday,I forgot a fork for my lunch,My hands are swollen,and I'm just not feeling it today. #IWannaGoBackToBed #Please 😔	1
2117	821951724969689092	when i turn 18 can't nobody tell me shit😉 especially nineteen 😛😛😛😛	1
9860	848402181304729600	Happy 21st Birthday, Good Charlotte! 🎉🎂🎁🎊 https://t.co/Mr4LEbvCKb	0
4290	685215411151966208	My luck, I'd go to the casino, hit the damn Jack Pot and only be 20yrs old 😂🔫🚔 🎲	1
10146	895273186388045824	Country music legend, @GlenCampbell, passed away yesterday at the age of 81. Thoughts and prayers go out to his family. https://t.co/wURSCpjhZn	0
5822	940300179785297920	I'm gonna be 22 in 17 days.Wow	1
6671	1135586555492544516	At 15 I never gave and fuck &amp; I still never will	0
5794	1058373773689270273	And people wonder why I plan to go full crone by age 50.There will be bones in the trees warning visitors away.	0
9592	1170486960948994048	How many more decades are you willing to pretend I was the one who was 12 years old when her mother was killed in a hospital. And her father did everything he possibly new how to do. To survive; ignorance is bliss. Google search the definition of ignorant https://t.co/poIlBc6foz	0
8073	1056203455071707137	I never thought I’d make it to age 22... shits wild	1
3244	922357628109500417	@RicaCarter__ Happy Birthday to my babesssss, finally 20 damn you’re old 😂😂❤️❤️	0
8938	917181454672650240	@herbunb @_Quiladoll At 14&amp;15 So u think I'm about to judge my grandmother? NO it's life we here to live in die	0
6144	1049157513202098178	haha wtf I turn 21 tomorrow HOO	1
4393	808106959337648134	@DanAshTreeLane @JohnDiesattheEn That's when I turn 32!	0
3331	1057391995012841472	@ThielsChristian @MalcolmNance @MilitaryTimes Geesh, I didn’t know they still had that, it’s like 30 years old.	0
4726	1019548150418300929	@MbuyiseniNdlozi 65 years young? Haai can we elect people who are young	0
1373	885836353270894592	Ain't no way in hell im having a baby after the age of 40 if that forreal	0
10855	691288393498677248	I remember trying so hard to find job at 13 😂😂	0
7350	984102206017241090	How old are u? — 23 years old https://t.co/ivAnmNijk5	1
8744	582757979642032129	Yall wish my baby sister a happy 16th birthday . @WellAheadd	0
9801	966081904440152065	Yes. Just the level of maturity necessary to vote. These are the clowns you think should vote at 16. I bet they'll be marching in places where firearms are aloud. https://t.co/myWJ5eF589	0
8399	969914338046865408	I see people turning 20-21 on my TL but they look like they deserve a “dumelang mme” greeting.	0
8345	913123593742991360	Doctors told Charlene she was unable to conceive naturally, so they were stunned when she got pregnant at 19. At... https://t.co/k5OSvX2y1G	0
10765	990058095995912192	THIS IS HONESTLY HILARIOUS BC I DIDNT KNOW WHO SEBASTIAN WAS BUT HE WAS IN ONE OF MY PARENTS FAVORITE MOVIES AND LITTLE DID I KNOW AT 15 I WOULD FALL IN LOVE WITH SEB	0
9820	598694302382821376	My birthday is Thursday May 28💖💖💖 @halseymusic http://t.co/n3LSajaxHB	0
7037	851891571448578048	need Ghi'anna to turn around better time i turn 37 weeks , cause i can't have no c-section . 😩💯	0
5277	884277852010446848	@Fishman_Dan @superfooty I know I was full of professionalism at 19. He shouldn't have gone back, but again, he's 19 he's gonna make mistakes	0
7604	844304050409672705	Bro too many options getting thrown in the air for my 21st, Jamaica, Trini, Punta Cana, Cancun, bruh, can't decided, HELP!!!! 😩	1
1638	1001940263273746434	I just saw on FB that Brigitte Nielsen is pregnant with her fifth child at 54. What’s the most shocking part of that sentence? That she’s pregnant at 54, that she’s 54 and not 68 or that she’s having her fifth baby????	0
6306	775043315439808516	@AofCrazyland i wouldn't either. But strictly speaking they are nearly 20 years old.	0
332	988678913176977408	After much debate and convincing from @918effect &amp; @currypoker I’m happy to announce that I’ll be going to the J vs J fan meeting in Bangkok!! 😆 Can’t wait! It’ll be on my birthday weekend so I’ll be able to spend turning 21 with the boys 😂 #LeeJonghyun #LeeJungshin #cnblue https://t.co/fGq93vgRDW	1
552	421147712893890560	Oh shit. My 21st bday is in 31 days!! See you soon Nashville. 😄🍻🍻🎤😊🍹🎤😊🍷😊🎤🍻🍺🍻😘🎤🍺😆😜🍺🍹🎶🎤😨🍻😨🚽😲	1
6186	764415640400715776	#birthdaybehavior #23rdbirthday #mybitch 💋💍💄 @breeze_diamondz https://t.co/QH4MmglLhI	1
5423	614522132614258688	I got pregnant at 20 and my people are supportive https://t.co/CP1nU97Yrf	0
