text	tweet_id	label
mine was black constantly which means i'm stressed and; i agree"	1208141991319609344	0
I have been living in a constant state of stress and tiredness for the past 2 months now &amp; there is nothin I can do to stop it 😭	1190829127869308928	1
I heard that juggling 6 courses this semester isn’t that bad so i added a sprinkle of constant stress to accompany that	1202039617127698437	0
Driving a polo should qualify you for chronic medication. Imagine this stress 😂😂😂 https://t.co/mPufTavGep	1196741541978656768	0
life is not fair yo im constantly stressed	1182504340768071680	1
@slushjin my brain is just under constant stress pls bighit just say a single word 💔	1224843609184313345	0
@Monctonscout @Nikosvazelas @HabsChronicle I think overall team defense encapsulates PK as well, no stress.	1201884821405999109	0
To be honest, I’m just confused. Mad, yes, and confused. Constantly stressed? Of course. Still... very confused.	1220884366177402882	0
Mad that I'm paying 9 grand a year to be constantly stressed	1192207050207567874	1
Feeling blessed that I’m no longer in nursing school today. I do not miss the constant stress 😂	1181594111054405633	0
Prophylactic effects of Bifidobacterium adolescentis on anxiety and depression-like phenotypes after chronic stress. https://t.co/0MSs24oLFy	1182037627828080641	0
bro is tired bro need to rest bro is a wreck bro is constantly sad bro is stressed out bro is sick of trying too hard bro is me	1202600545208266752	1
Even though I am constantly 110% stressed with schoolwork I really think I found my true calling with medical science	1202074536662966272	1
This past month or so has tore me a new one both physically and emotionally. I’m constantly ill, stressed and anxious, pure exhausted :(	1189628940752687106	1
We can't totally avoid stress, but chronic stress can cause negative effects on your body: https://t.co/76SDGmohyg https://t.co/QFerO0R8GV	1220843920478748672	0
@Iovemaze no i’m constantly forever pissed off in times of stress	1233833701382836224	0
Having a car is just constant stress cba scrapping the bastard thing and going back to cab life 😤	1203321249449070592	0
im constantly updating it so dont stress if things are empty https://t.co/qIFTydrs5L	1221609303167029248	0
Feel like I’m constantly stressed 😭😭	1227531551631663106	1
vrvr changed their concept too quickly now im constantly stressed pease bring me the ring ring ring boys	1221259292227051522	1
No Sophie is a hateful person. Constantly laughing at him when he’s clearly stressed out like get over yourself	1221007261088329728	0
Don’t Ignore Chronic Itch – Risk of Depression, Suicidal Thoughts and Psychological Stress https://t.co/NJhKTTY47v https://t.co/uMOnE1HmqM	1191089179414937600	0
I need a break from everything..my life has barely started and I’m way too young to be feeling this stressed out all the time.	1189378102134218754	1
I’m not worried about me dying but I am constantly stressed and worrying about those I care about dying.	1202475321053925377	1
I never elevate my heart rate with exercise, I just make sure I'm under constant stress to keep my heart happy and healthy!	1197864984891527168	0
I just seem to constantly have no energy lately and I'm not sure why. Improper sleep? Stress? My body is still healing?	1222275931072618497	0
Drove past WASHU this morning and now I miss grad school. But only the learning part, not the constantly stressed out part 📚	1205136558036262913	0
@MaggieGilewicz Succession is excellent, but it does put me in state of constantly stressed out rage. Which... I mean... I am anyway, so...	1189907949747081216	0
@inquisitive_joe @rebecca_mehra You make a good point. And chronic stress also supresses the immune system.	1238096489945030657	0
I constantly have had stress dreams about grad school even though I never went to grad school. https://t.co/csKusiMuYX	1183817446748086272	0
i feel awful unless i’m being taken care of or regressed. i’m constantly so stressed and it’s been starting to seep into my regression	1182517929688129537	1
I can’t stand people who constantly stress over everything.	1184597874555916288	0
I don’t know how animals cope with the constant fear of being eaten alive. And we think we have stress in our lives...🙄	1206227571094048768	0
My asthmatic lungs responding to the constant stress of anxiety and hits from the bowl https://t.co/NqizrYhmm4"	1190450345383727106	0
Impaired hypotensive effects of centrally acting oxytocin in SHR and WKY rats exposed to chronic mild stress. https://t.co/GyPFSy1kE2	1187317062118457344	0
@minichittaphon believe me i'm in a constant state of stress that this convo can't even bother me at all	1196505822249000960	1
I overly/constantly stress about so many things but in the back of my mind I just know everything will fall into place.	1234759418736070656	1
I don’t know if it’s just my body that doesn’t like babies or the constant stress which causes my body to just decide they ain’t for me	1233120346670354438	0
starting to accept i have chronic stress but also still dont want to 😐	1182181201710333953	1
@mschrissycat It is! Yet another thing to add to the list. Makes sense. That constant stress takes it out of you. 😞	1203266378175844352	0
am I actually ever in the right headspace to receive information that could possibly hurt me ?? my constant headspace is stress	1205941618626482176	0
Along with daylight saving time and constant stress. Amazing 😁.....not	1237049609962377216	0
@jadduru_The following quotes offer relief to someone suffering from chronic stress and anxiety.	1205826920916504576	0
i've been feeling vaguely and constantly stressed out all day,,, i wanna go home	1203023626741653505	1
i changed my hair so much in my life bc im constantly stressed and its how i cope	1194101513293115392	1
What’s it like to live w life where you aren’t constantly stressed	1183882735074664449	0
I constantly stress about taking care of others but, not anymore. It’s time for my cup to be full	1238195497741037569	1
@sinyokevincent That is MANY plants, I have exactly one and I am constantly stressed over it despite being very easy to care for	1227528895861268481	1
The little 🍄 ego, requires constant stroking during times of stress and feelings of inadequacies. https://t.co/oZJo9mQnrQ	1233281912048779264	0
Scales Offer Insight into Chronic #Stress of #Fish🐟, @uofg Finds  https://t.co/Q5VSwDJCd7	1205539143985577986	0
@LaeEnrich I don’t think he can give the right answer under constant stress/pressure.	1189759691796037632	0
I wish I didn’t feel stressed out all the time 😩	1219507968888061952	1
side effects of stress make u ugly and im constantly stressed out u do the math	1186688551926272002	1
Oh to be an american who doesnt have to constantly stress about the declining value of the dollar.	1185137315980570624	0
@jeremycorbyn @BENEFITS_NEWS Please get into power and fix the mess that is dwp the constant reviews and stress kill people	1183786676507893765	0
@SenSchumer I heard you are more susceptible if you have TDS. Something about a low immune system from constant stress.	1221656645400317954	0
i’m constantly stressed out and i’m so tired of it	1236783765109772288	1
Scales offer insight into chronic stress of fish, research finds https://t.co/HzwvnAnD5E	1204815639040409600	0
I feel like I'm constantly paralysed by stress. 🙂	1181418797606920192	1
It’s easier to “help" somebody else than do what you need to do for you. But the habit creates chronic stress. ♥️🤗 jd	1222131782868488192	0
7 Healthy Coping Skills For Chronic Stress https://t.co/o2YI4Iaqfw @coachcurl	1184031537961955328	0
"Anxiety slowly becomes depression because it's exhausting to be under constant physical stress"	1190078919472492544	0
Why do I watch shows that constantly stress me out?	1197706340577284096	0
And that is the constant stress I’m always living in	1187836290265432070	0
Nothing seems to be going right for me at the moment 💆🏻‍♀️🥴 constant stress	1222233968587812864	1
and why i am under constant stress as i navigate every single little decision in my life as each decision is life-altering	1237968660301516800	1
bro. idk what the good Lord is tryna teach me, but imma need him to speed it up. i cant be living in constant stress and turmoil. im tired.	1238185813810335745	1
Sick of the constant stress tbh!! Need a break... again	1189633042740137986	1
during school i'm constantly either studying, crying, stressed out of my mind or sleeping, nothing else	1234146378995118081	0
Why 'Do More Faster' Is A Myth https://t.co/3qHZ3zFw8s Reducing the haze of constant stress will	1194234996535570434	0
Nursing students don't rest, don't sleep, and don't socialize. We study and drink water and coffee. We are constantly stressed.	1202065449208492032	1
its been so hard to cope with all thr constant stress and fear while trying to find sanctuary fhat its starting to get frightening :/	1225979297023676417	1
Breastfeeding is much harder than you would ever imagine. Constant pumping &amp; making sure I eat certian things 🥺😑 #stressed	1200664815859126273	0
Financial insecurity and constant stress = 13 point drop in IQ. #freedomdividend #UBI #Yang2020 https://t.co/kkt4dusWEf	1183022677847695360	0
Must be nice not to live in a constant state of stress🙂 anxiety ain’t it man.	1214354359858978817	0
NEW Blog: How Stress Almost Killed Me https://t.co/2k8Bq1FmLk #stress #Mentalhealth #chronicstress #anxiety #cybersecurity #infosec #DFIR	1183805598351220738	0
it’s partial sleeping disorder + constant stress = concoction for the bags under my eyes and irritability	1215959199710093312	0
I’m in a constant state of stress and anxiety. Why is it like this?!	1227320198618845184	0
next person i see i'm asking to run away with me to paris to escape the constant stress of daily life	1202168709298753536	1
I can’t tell if I’m sick or if my body is in a constant state of extreme stress and is in a constant flux of overdrive and exhaustion	1227326264731750400	0
Imagine not living with constant stress... I can't relate anymore	1204697257414713346	0
I’m constantly stressed, that time I was doing so well.	1187365235675537410	1
Instagram is fully my escapism from the constant uni stress	1232685625893060608	1
Boy, am I constantly stressed about the varicose vein on my leg opening up again like it did Saturday.	1227518529873883136	0
Me: is constantly stressed, taking too many classes, needs a break. Also me: I should add a Historical Performance Minor."	1191485715231789056	0
@Jaylived1 Constantly tired and stressed. I've been trying to study more recently	1234398685808726018	1
@NehmahlCutie A lifetime of being overworked. In America, work comes before all - the constant stress and sacrifice destroys your body.	1237020472589586434	0
division constantly disarray this land. maka stress iyong political and human rights hanash sa Twitter feed pala.	1205138839456501762	0
i’m constantly stressed with a second of clarity and positivity but immediately back to being stressed	1218293963129417728	0
I’m growing to appreciate the way the light shines on the purple circles under my eyes from chronic stress and disappointment	1225835407859949569	0
Thinking about chronic unpredictable mild STRESS CU(M)S paradigms	1238101548225507328	0
the only people who say this are people with money who aren’t under constant stress https://t.co/YsdSM3oM6p	1180326498928091136	0
Honestly I’m suprised I haven’t had a heart attack from the constant stress people put me through	1192465448929038336	1
Niggas getting cut off if you  Constantly Stress You Out	1219446813339668485	0
I’m constantly stressed about school and money 😞	1202367272813072385	1
i’m constantly breaking out bc i’m stressed and i’m stressed bc i’m constantly breaking out .. WILL IT EVER END	1218794387569872896	0
@ReneGamiXIII Nigga that right there is constant stress	1210941917049040898	0
Imagine the constant stress Arsenal fans go through😰	1193278186618019840	0
@williamlegate constant stress binging mickey ds and KFC	1203376425664823296	0
Also I’ve been constantly shedding hair over the last few weeks and I’m mentally preparing myself for baldness. I think it’s from stress.	1234308959349202945	0
This constant stress in the pit of my stomach is making me so uneasy	1183948718325862406	1
Can’t focus on being your best self with a partner who offers no stability and has you constantly stressed.	1222104546127859712	0
37. studying veterinary science, vet assistant, constantly stressed and busy, loves people https://t.co/KIktKbbhBp	1190637815450652672	0
My therapist: When was the last time you didn’t feel stressed all the time? Me: https://t.co/l6z1wZHOiF"	1182099537470603264	0
I am not constantly repeating myself this year and I cannot stress that enough.	1214545092108836864	0
I'm so excited for the end of semester! I want to not feel stressed from working all the time! But I'm almost done hell yeah!	1184982395524505600	0
Stress Can Shorten Your Dog's Life: 8 Ways to Calm Him #constantiapets #stress #pet #dog #doglover https://t.co/fr4Qb8oeK5"	1206748404770103297	0
The only thing I miss about a relationship right now is constant penis 😫😫😫 I’m irritated and I need to relieve some stress!	1181294203839614978	0
I wish my brain had an off switch sometimes. Can’t take this constant stress right now 😕	1199113288518422529	1
@itgetsnobetta I'm surprised they aren't as injured as you would expect, constantly putting that kind of stress on their bodies	1220715115961638913	0
my toxic trait is constantly stress rubbing my face and then getting made wondering why my face won't stop breaking out	1237026404509847553	0
I don’t wanna cancel my trip I wanna see yvonne and have a good TIME without being constantly STRESSED	1238227692023164928	1
Very interesting read on “sudden death syndrome” due to the constant stress of chronic pain. https://t.co/Dry9l3X5ry	1224412244345155584	0
I can’t even nap in peace these days I’m constantly having nightmares about uni the stress is actually too much	1190358440117460995	1
harry styles has me in a constant state of stress	1191060423468027905	0
school got me like. *constant stress*	1214584785017933824	1
constantly feel like I’ve got a big heavy weight on my shoulders and just don’t know what it is constantly feeling stressed 🤔	1182011154895384577	1
that’s why i don’t go to school. i’m sick of being constantly stressed out	1219382074022551552	1
"Employees Cannot Sue for Constructive Dismissal Caused by Chronic Mental Stress" - 2019 ONWSIAT 2324 ~ @SeanBawden https://t.co/8O8rBJRaxz	1198997522322059264	0
@Sio_GG got a lot of projects to finish up and some exams in a few weeks, can't take this constant stress anymore 🥴	1233809770081128448	1
all my event planning stress + my general stress working in fundraising + my constant life stress has me......stressed	1238096074465820672	1
@nahamaniyisrael @CashApp $DaniellaSniffen I would appreciate it so much bc I’m a student and constantly stressed about money and loans 😣❤️	1200764156611301377	1
The life of a college student is being constantly stressed and chill at the same time	1182840207399407616	0
great article about academia and chronic stress - must read!! https://t.co/Eff1B9DoTB"	1216776103060107264	0
I am constantly stressed about my life pero like i’m holding it together somehow	1195855313598943233	1
I’m like constantly stressed out and I’m so over it 😅	1203099511029161984	1
I rather be alone than to keep constantly stress over you 💯	1205168376383000577	0
it takes a lot to just . not constantly be crying these days from stress and their patience and support means the world to me	1238463502437830656	0
I hoped stopping coffee would decrease my constant stress level after some months but,,,,guess not. I'm in bed and panicking for no reason	1220791822450118656	1
"Much of modern life is preventable chronic stress injury." @nntaleb #wiley_rys20"	1236579759531966464	0
bruxism. it’s called bruxism and it’s caused by chronic stress or anxiety. https://t.co/1CzyQb31MI	1210793022083874823	0
@Karaoke_God I blame the Trump party for constant unrelenting stress.	1204843723126915073	0
no offense but i  realized i have chronic stress due to college and this explains absolutely everything	1179857685828833292	1
I hear a constant ringing but I’m confused bc what am I stressed about to this level? I’m on vacations now	1206029084062605314	0
We all know we’re not going to age the best like please we’ve constant stress.	1187371365571149825	1
tired of having constant migraine at the slightest raise of my voice or the slightest hint of stress	1187359091766611968	0
Hi! @yogawithadriene. Which sequence do you recommend for treating chronic stress? TIA!	1237991332460855296	0
@littledeekay Craving normal. Tired of constant drama and turmoil. We need a break or the stress is going to destroy us.	1234128177586475009	0
welcome to art school where everything is a constant mental breakdown of stress	1200117190835494924	0
do you ever just feel....so drained from constant stress you stop being able to feel it I guess I'm just in that numb phase now"	1238182339550699521	0
I like to be constantly stressed at all times https://t.co/TqXM4Te6d6 https://t.co/PdDwYzGf8Z"	1205268186599448578	1
It’s that time of year where I’m constantly stressed about how many projects I have but also spend most my days laying in bed. Love it	1196601390119784453	0
Read how our member Amelia conquered chronic stress https://t.co/6ip0cDKPLx #employeewellbeing #healthcoaching https://t.co/zntpDgNwaM	1203056577403641859	0
It's just frustrating. Constant, consistent, consecutive stress.	1191112324066762756	0
I can't believe food has gone from fear and a constant source of stress to pure joy	1194001722961809408	0
I live my life in a constant state of stress and anxiety	1221935137333661696	1
the only time im not under a mountain of constant stress is while im asleep LOL	1238309686429900800	1
When you realize humans are the only species that can be chronically stressed https://t.co/XJRG0eJnn1	1185300440042426371	0
yes i am constantly stressed about money but keep buying things i don’t need	1219354212586401794	1
I wish I could go back to the time I wasn’t constantly stressed out about school.	1225628452289699840	1
traffic looks like he’s constantly constipated, why is he so stressed	1189290622735310849	0
Trying to find a new place to live is like dating boys. A constant mood is stress, fear &amp; disappointment	1183801096332042241	0
I’m so scared that my constant stress and anxiety will give me a heart attack.	1193761397588414464	1
It's the matter of how I need a distraction cos Ive been constantly feeling stressed	1205735815222939648	1
This is such a good episode and such a pleasant break from the constant chaos/stress that is Being Online https://t.co/ASXOqs7OWF	1236363527595659264	0
my heart is beating so fast I can feel it in my throat constantly stress is not good for me	1189233686132248576	0
pretty sure the next three weeks are going to be a constant stress migraine	1197737954015354882	0
I need someone to tell me to eat. Constantly. This whole stress thing takes over and I won’t even look at food.	1193908142695997441	0
I hate that my brain constantly makes me seek to make sense of nonsense. Like god keely it's a stress dream it doesn't make sense.	1204566887478317056	0
@technocrat @AcademicChatter Amen to the chronic low-level stress. Sometimes it's high-level, too. I'm reading up on CBT a lot these days.	1187742393782669312	0
@mitsukinaga Doppo is constantly tired and stressed out.  Meanwhile Pink haired rat Ramuda is a rat	1237900831711690752	0
@m_harle Cheers, but I live in a constant state of stress, theres no way I look 20 🤣	1210958530569756678	1
Yet, in certain work environments, chronic stress provokes anxiety, detachment and fatigue that can lead to burnout. https://t.co/3VdbwxXL5m	1189045790263709696	0
My life consists of a constant extreme level of either happiness , sadness, and stress. I say I’m excelling at this living to the fullest .	1203198002745221121	0
I constantly stress out about dumb stuff🤦🏽‍♂️ like my life is good, cheer tf up.	1184588852570271745	1
Imagine doing both 🤣 constant stress https://t.co/TkLKLKTixn	1199948659166724096	0
First day of my last semester of undergrad is done wtf time flies when ur under constant stress i guess	1216848918304251910	0
Im constantly getting myself in situations that stress me tf out.	1190462485108801537	1
I live in a constant state of stress. And it is eating me alive.	1220436583842709507	1
I’ve just been in a constant state of stress since 2018	1225185742181355523	1
yes i feel like im gonna cry constantly bc i’m so stressed ab tour and i have collrge work to do like i am just gonna lose my mind soon	1195558479991205888	0
The pattern is constantly telling me to find my “sacred calling” and I’m stressed	1202948019861250054	0
This constant stress is wearing on my whole spirit.	1202368103969148928	1
@mygiantrobot I lead with that in a lot of life things 🤷🏻‍♀️. Constantly reading it. While reading other things. My stress relief.	1224513884930936834	0
@liltkup Constant excitement and fun with the overbearing feeling of stress!	1191459439947194375	0
I’m over being constantly stressed all the time	1182445691601330176	0
starting to wish i had the "forgetting to eat" kinda of chronic stress instead of the "intermittent binge eating" kind.	1234989160903000065	0
Carla Crossman investigating epigenetic (gene expression) manifestations of chronic stress in southern resident #KillerWhales #WMMC19	1204699215731003393	0
living in a state of constant low-key stress	1200114069438681089	1
I wish I could have one week where I wasn’t constantly stressed the hell out 🙃	1188697336026980352	1
What does it feel like to not be constantly tired and stressed? Asking for a friend x	1199284065284894721	1
End Anxiety Hypnosis PRO - Guided Meditation for Relaxation, Relief of Chronic Stress &amp; Panic Attack Symptoms https://t.co/ohAICWLRjX	1186663854857740291	0
When I say I’m so fed up w the constant bs I cannot stress it enough 🥱😴	1197724581815083008	0
sogo being the main character is what i truly deserve after all these months of constant stress and tiredness	1184063527184687104	1
Why do I always crave chocolate the most when I’m stressed; BITCH IM CONSTANTLY STRESSED	1235391622898003970	0
I am so tired of living my life in constant stress	1191045062278430722	1
Wow I miss not being constantly stressed and having anxiety all the time😊😅	1220534181454929928	1
three-ish weeks of constant stress burned my body tf out and i was hit with a three-day fever and was completely out of commission	1197932237783629824	0
celibacy really isnt a good choice when u constantly stressed	1217455035703005184	0
wish i wasn't constantly stressed about money lol	1187713239792209920	1
My parents will be the death of me. Constantly stressed, but I'm trying, and when I die, he'll be emotionless, and she'll cry.	1207142768595931136	1
Everyone on my tl: we have self-induced corona symptoms via constant stress and are now afraid to leave our houses	1238483977213751299	0
great now imma live my life constantly stressed	1187361128709533701	1
I it normal to have nightmares about work and have constant stress? Is this what being an adult is? 😂	1222180082611118080	0
@shinyhappy72 Has to be some compensation for the irregular income and constant stress of business development, right?	1208147874074308609	0
The feelings can re-emerge at a later time and can cause chronic stress, depression, stomach ulcers, and even a nervous breakdown.	1232691132112556035	0
can someone tell me what I want out of life right now because I don’t know and it’s a constant source of stress	1187045249954336768	1
@rileschronicles Thank you I needed this. Still gonna be stressed tho.	1206450411164573696	0
Providing any therapy for Mr Trump and his family for the CONSTANT bombardment and attacks for his stress levels? https://t.co/WuPcNkSmHg	1194603653606367234	0
Just a few drops daily helps to relieve chronic joint and muscle pain, lower stress and anxiety, and even regain better sleep!	1191915229602598913	0
I'm constantly stressed so I withdraw and do nothing all day to decompress	1199349143472365568	1
Sixth form work is a constant cycle of being stressed	1199415747845533698	0
I wanna go home and cry and sleep I'm so constantly stressed out and tired	1189512515245477888	1
Hey waddup I am constantly stressed by finances and how expensive it is to commute to the city daily while also trying to save money	1189599713579937794	1
my life is a constant debate of “am i overreacting” or “am i saving myself from stress”	1216815605174755330	0
Why do I constantly stress myself out over situations that are months-years in the future???? I can never let myself just enjoy anything	1182691549596942336	1
I’m really going through a roller coaster of emotions lately while constantly reminding myself to not stress	1234131729130102785	0
and i feel like after 4 years of studying, constant stress and anxiety - i should at least reward myself with something nice :) :) :)	1199301369926045696	0
when your principal shouts at you for being out but it’s his fault that i get constant migraines from stress and anxiety ✊	1226931768365899777	0
I got chronically ill from stress. The consequences are forever. Take it easy everyone! https://t.co/hyWWpMMB7T	1236789699923947520	0
Imagine not living in a constant cloud of depression and stress I can dream right? ✌️"	1182906840910315520	0
@thesupremejedi @JennyENicholson 100%, I get zero hate but I see my female friends just constantly stressed	1217699984365117443	0
I have daughters who give me constant headaches... Ain't one of you mf ever going to stress me	1182862150014001154	0
goths with pets how do you deal with hair everywhere? I'm constantly stressed about this	1200770919553290240	1
@stephany99_ I know dude!! And it wasn’t bad but I would just constantly feel stressed 😫	1193440452835364864	1
sometimes i feel like ive forgotten a part of who i am after being under the constant stress of school and life lmao	1193102160671559680	1
my brain is just a constant loop of video killer the radio star and stress	1220188478484381697	0
What kind of chronic physical symptoms do you or have you had from stress?	1235716755546234881	0
Supporting United has got to be bad for your health man just constant stress	1198648497999876096	0
@LovesTheBern Logical fallacies. I’m constantly stressed lol.	1181401101851136001	0
don’t see why I bother leaving my house anymore, constant stress and panic attacks about how claustrophobic I am and how I hate everyone	1203676311769800705	1
|: u know what the good thing is for susie? she isn't as constantly stressed anymore bc ralsei is normal	1179851364094107649	0
@leastilikehats @MaeNena73 And the constant stress of it. That doesn’t help the pain.	1205347108724727808	0
I can make my jaw pop and I do it constantly when i'm stressed.	1186436223751073792	0
CoD Warzone is the video game equivalent of the ending of Uncut Gems. Constant action and stress. Really good addition to the BR community.	1238213534112251904	0
my mom is putting me in a constant stress by always yelling at me i wish she leave ppl alone for gods sake wow	1237802126740459523	0
I’m ab to cry in my dentist office lmaooo, stress &amp; anxiety is just taking over me completely .	1187476409653923840	0
I'm starting to regret leaving this person with my apartment. Now I'm constantly stressed about my belongings and I'm 700kms away. 😔	1218895287906983936	1
kpop is the second reason of why im constantly stressed	1183004808703295489	1
@spencer_haux bruh i’m DYING literally DYING the store is constantly full and people are leaving it in such a disaster i’m so stressed	1208194381674532864	0
It’s finals week...I’m so stressed. Oh yeah I’m not in college...I just live constantly with this amount of stress.	1204544093373657088	1
I'm at the point where I'm Shane head rubbing constantly.. THE STRESS #TWD #TheWalkingDead https://t.co/5ZcmXYLB7m	1236849313017237504	0
Did you know that most chronic pain is caused by stress? https://t.co/YZYKXQ5TGy	1182904993927585792	0
Tips to recover from chronic stress in the foster and adoptive home. | Teaching Wounded Angels to Fly https://t.co/MJnciV1d7f	1191786441032052738	0
Don't mind him... stress is taking over some. https://t.co/iQlqbaC9Xn	1188157356254912514	0
i just feel so stressed and restless all the time :((  fOR NO REASON AT ALL	1199558584708800513	1
How am I expected to work at home when there’s constant stress and arguing going on around me	1194676698048081920	0
I’m good on most all except the constant stress. Can’t shake it. 😐	1198949715359997952	0
I should have pretended to be less competent instead of constantly taking on work outside of my job role that gives me more stress hehehe	1189975061316325376	0
"In summary, chronic #stress is an independent risk factor for atherosclerosis https://t.co/IR0lo4zbx7."	1184945615073099777	0
i feel constantly overloaded with so much stress and bitterness and sadness and all i can do is keep going and i'm so tired of it tbqh	1197962192542453761	1
@TheNatureNurse The model we used to assess orcas was the human and other mammal models of reactions to chronic stress.	1203335851331203074	0
I’m a nervous wreck. My whole life has been a long anxious, constantly nervous, stress filled roller coaster. https://t.co/4vMj5hy7pA	1187039026659897347	1
YOU DUMB SACKS OF SHIT ARE MORE SENSITIVE THAN I AM AND IM CONSTANTLY FUCKING ANXIOUS AND STRESSED ABOUT EVERYTHING LMAO FUCK YOU CUNTS	1181354907883851776	1
Me feeling hungry despite constantly overeating and stress eating: https://t.co/P4ONoU3SX6	1198495288542892032	0
My life is just a constant battle of stress and feeling like all I do is fail... it’s fun 🙃	1221078256688017409	1
Fed up of this constant worry and stress 😖	1182884672352772097	1
My life is a constant ball of stress	1234806240544542720	1
my life is just one huge constant of stress and anxiety that i can no longer become stressed	1235534050015744001	1
